date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/9/2020,ARKQ,TESLA INC,TSLA,88160R101,244536.0,147817121.28,11.68,2020-12-09
12/9/2020,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1796235.0,83309379.3,6.58,2020-12-09
12/9/2020,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,29524.0,52674654.12,4.16,2020-12-09
12/9/2020,ARKQ,TRIMBLE INC,TRMB,896239100,824037.0,52112099.88,4.12,2020-12-09
12/9/2020,ARKQ,DEERE & CO,DE,244199105,198686.0,50631153.38,4.0,2020-12-09
12/9/2020,ARKQ,PROTO LABS INC,PRLB,743713109,317523.0,47866592.25,3.78,2020-12-09
12/9/2020,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,1022506.0,42618050.08,3.37,2020-12-09
12/9/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1787799.0,42406592.28,3.35,2020-12-09
12/9/2020,ARKQ,JD.COM INC-ADR,JD,47215P106,513142.0,41985278.44,3.32,2020-12-09
12/9/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,261464.0,41133516.48,3.25,2020-12-09
12/9/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,384400.0,40139048.0,3.17,2020-12-09
12/9/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1153414.0,39769714.72,3.14,2020-12-09
12/9/2020,ARKQ,2U INC,TWOU,90214J101,1201373.0,39236842.18,3.1,2020-12-09
12/9/2020,ARKQ,CATERPILLAR INC,CAT,149123101,199764.0,35971503.48,2.84,2020-12-09
12/9/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1077191.0,34610146.83,2.73,2020-12-09
12/9/2020,ARKQ,STRATASYS LTD,SSYS,M85548101,1693400.0,32310072.0,2.55,2020-12-09
12/9/2020,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,1479355.0,31125629.2,2.46,2020-12-09
12/9/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,691923.0,31164211.92,2.46,2020-12-09
12/9/2020,ARKQ,XILINX INC,XLNX,983919101,214835.0,30377669.0,2.4,2020-12-09
12/9/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1100900.0,28806149.4,2.28,2020-12-09
12/9/2020,ARKQ,AEROVIRONMENT INC,AVAV,008073108,325558.0,28792349.52,2.27,2020-12-09
12/9/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,173578.0,26312689.02,2.08,2020-12-09
12/9/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,3820687.0,25483982.29,2.01,2020-12-09
12/9/2020,ARKQ,SYNOPSYS INC,SNPS,871607107,99261.0,23104982.97,1.83,2020-12-09
12/9/2020,ARKQ,TERADYNE INC,TER,880770102,190521.0,21723204.42,1.72,2020-12-09
12/9/2020,ARKQ,SPLUNK INC,SPLK,848637104,138594.0,21563840.46,1.7,2020-12-09
12/9/2020,ARKQ,ANSYS INC,ANSS,03662Q105,51081.0,17089148.55,1.35,2020-12-09
12/9/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,610370.0,16821797.2,1.33,2020-12-09
12/9/2020,ARKQ,AMAZON.COM INC,AMZN,023135106,5029.0,15611021.8,1.23,2020-12-09
12/9/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,20708.0,15603685.08,1.23,2020-12-09
12/9/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,395217.0,12635087.49,1.0,2020-12-09
12/9/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,166007.0,12382462.13,0.98,2020-12-09
12/9/2020,ARKQ,AUTODESK INC,ADSK,052769106,44388.0,12402894.96,0.98,2020-12-09
12/9/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,102706.0,12277475.24,0.97,2020-12-09
12/9/2020,ARKQ,NVIDIA CORP,NVDA,67066G104,23213.0,12006459.99,0.95,2020-12-09
12/9/2020,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,11720425.25,0.93,2020-12-09
12/9/2020,ARKQ,APPLE INC,AAPL,037833100,92678.0,11286326.84,0.89,2020-12-09
12/9/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,44737.0,11241513.36,0.89,2020-12-09
12/9/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,30000.0,6367200.0,0.5,2020-12-09
12/9/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,3813868.23,3813868.23,0.3,2020-12-09
12/9/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,1528028.75,0.12,2020-12-09
