date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/24/2020,ARKF,SQUARE INC - A,SQ,852234103,898122.0,205023290.16,10.47,2020-12-24
12/24/2020,ARKF,MERCADOLIBRE INC,MELI,58733R102,56017.0,94695618.16,4.84,2020-12-24
12/24/2020,ARKF,ZILLOW GROUP INC - C,Z,98954M200,653357.0,90581414.48,4.63,2020-12-24
12/24/2020,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1122007.0,79707377.28,4.07,2020-12-24
12/24/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,688533.0,77590783.77,3.96,2020-12-24
12/24/2020,ARKF,ADYEN NV,ADYEN,BZ1HM42,31194.0,74872442.87,3.83,2020-12-24
12/24/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,309220.0,73792260.8,3.77,2020-12-24
12/24/2020,ARKF,SEA LTD-ADR,SE,81141R100,352649.0,68124733.82,3.48,2020-12-24
12/24/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,881954.0,61516291.5,3.14,2020-12-24
12/24/2020,ARKF,TWILIO INC - A,TWLO,90138F102,145289.0,52722472.32,2.69,2020-12-24
12/24/2020,ARKF,MEITUAN-CLASS B,3690,BGJW376,1405015.0,50593297.05,2.58,2020-12-24
12/24/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,226570.0,50298540.0,2.57,2020-12-24
12/24/2020,ARKF,AMAZON.COM INC,AMZN,023135106,15706.0,49830269.14,2.55,2020-12-24
12/24/2020,ARKF,DOCUSIGN INC,DOCU,256163106,196993.0,48249495.49,2.46,2020-12-24
12/24/2020,ARKF,LENDINGTREE INC,TREE UW,52603B107,172402.0,47832934.9,2.44,2020-12-24
12/24/2020,ARKF,SNAP INC - A,SNAP,83304A106,929195.0,46599129.25,2.38,2020-12-24
12/24/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,639396.0,43845580.24,2.24,2020-12-24
12/24/2020,ARKF,APPLE INC,AAPL,037833100,332319.0,43856138.43,2.24,2020-12-24
12/24/2020,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,160856.0,40014538.56,2.04,2020-12-24
12/24/2020,ARKF,SPLUNK INC,SPLK,848637104,215930.0,38910586.0,1.99,2020-12-24
