date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/18/2020,ARKK,TESLA INC,TSLA,88160R101,2681639.0,1863739105.0,10.86,2020-12-18
12/18/2020,ARKK,ROKU INC,ROKU,77543R102,3496611.0,1191330333.81,6.94,2020-12-18
12/18/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6576266.0,977298890.26,5.69,2020-12-18
12/18/2020,ARKK,SQUARE INC - A,SQ,852234103,4062488.0,956512799.6,5.57,2020-12-18
12/18/2020,ARKK,INVITAE CORP,NVTA,46185L103,17598486.0,836983994.16,4.87,2020-12-18
12/18/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,3679051.0,722344873.34,4.21,2020-12-18
12/18/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,3989013.0,539314557.6,3.14,2020-12-18
12/18/2020,ARKK,PROTO LABS INC,PRLB,743713109,3240390.0,518300380.5,3.02,2020-12-18
12/18/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1460740.0,490954714.0,2.86,2020-12-18
12/18/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,20795565.0,467276345.55,2.72,2020-12-18
12/18/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,7140537.0,459921988.17,2.68,2020-12-18
12/18/2020,ARKK,TWILIO INC - A,TWLO,90138F102,1084327.0,395811884.81,2.31,2020-12-18
12/18/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8179812.0,386986905.72,2.25,2020-12-18
12/18/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6654627.0,368732882.07,2.15,2020-12-18
12/18/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,2569278.0,352119549.9,2.05,2020-12-18
12/18/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2363607.0,348253855.38,2.03,2020-12-18
12/18/2020,ARKK,DOCUSIGN INC,DOCU,256163106,1429350.0,344473350.0,2.01,2020-12-18
