date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/4/2021,ARKQ,TESLA INC,TSLA,88160R101,304058.0,221892406.66,12.87,2021-01-04
1/4/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2168895.0,118313222.25,6.86,2021-01-04
1/4/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1079989.0,71592470.81,4.15,2021-01-04
1/4/2021,ARKQ,DEERE & CO,DE,244199105,252147.0,67484623.08,3.91,2021-01-04
1/4/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,763135.0,65881444.55,3.82,2021-01-04
1/4/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,37492.0,64795174.08,3.76,2021-01-04
1/4/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,2313094.0,60996288.78,3.54,2021-01-04
1/4/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,267140.0,57915952.0,3.36,2021-01-04
1/4/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,1102579.0,57598726.96,3.34,2021-01-04
1/4/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,487792.0,54486366.4,3.16,2021-01-04
1/4/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1406782.0,54526870.32,3.16,2021-01-04
1/4/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,331758.0,53758066.32,3.12,2021-01-04
1/4/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,877993.0,49255407.3,2.86,2021-01-04
1/4/2021,ARKQ,2U INC,TWOU,90214J101,1201373.0,46973684.3,2.72,2021-01-04
1/4/2021,ARKQ,CATERPILLAR INC,CAT,149123101,253524.0,46179396.6,2.68,2021-01-04
1/4/2021,ARKQ,PROTO LABS INC,PRLB,743713109,306881.0,46099663.82,2.67,2021-01-04
1/4/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1514940.0,41524505.4,2.41,2021-01-04
1/4/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,4848281.0,41355836.93,2.4,2021-01-04
1/4/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,1877228.0,40210223.76,2.33,2021-01-04
1/4/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,413110.0,35498542.3,2.06,2021-01-04
1/4/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1693400.0,34850172.0,2.02,2021-01-04
1/4/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,125949.0,32079210.3,1.86,2021-01-04
1/4/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1366919.0,31726189.99,1.84,2021-01-04
1/4/2021,ARKQ,TERADYNE INC,TER,880770102,241785.0,28818354.15,1.67,2021-01-04
1/4/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,901590.0,25938744.3,1.5,2021-01-04
1/4/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,45764.0,24005048.56,1.39,2021-01-04
1/4/2021,ARKQ,XILINX INC,XLNX,983919101,166673.0,23739235.39,1.38,2021-01-04
1/4/2021,ARKQ,ANSYS INC,ANSS,03662Q105,64809.0,23180235.03,1.34,2021-01-04
1/4/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,26276.0,21020800.0,1.22,2021-01-04
1/4/2021,ARKQ,SPLUNK INC,SPLK,848637104,124308.0,20681121.96,1.2,2021-01-04
1/4/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,283720.0,20669002.0,1.2,2021-01-04
1/4/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,6373.0,20308392.99,1.18,2021-01-04
1/4/2021,ARKQ,APPLE INC,AAPL,037833100,150378.0,19460416.98,1.13,2021-01-04
1/4/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,130354.0,16947323.54,0.98,2021-01-04
1/4/2021,ARKQ,AUTODESK INC,ADSK,052769106,56292.0,16709717.28,0.97,2021-01-04
1/4/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,510133.0,16441586.59,0.95,2021-01-04
1/4/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,56737.0,13983968.39,0.81,2021-01-04
1/4/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,9696892.1,9696892.1,0.56,2021-01-04
1/4/2021,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,9346415.71,0.54,2021-01-04
1/4/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,119123.0,8304064.33,0.48,2021-01-04
1/4/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,38064.0,7915408.8,0.46,2021-01-04
1/4/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2393583.1,0.14,2021-01-04
