date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/6/2021,ARKK,TESLA INC,TSLA,88160R101,2710821.0,2049326459.58,10.99,2021-01-06
1/6/2021,ARKK,ROKU INC,ROKU,77543R102,3774458.0,1294450371.1,6.94,2021-01-06
1/6/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6384590.0,1046115071.5,5.61,2021-01-06
1/6/2021,ARKK,SQUARE INC - A,SQ,852234103,4385414.0,995006582.46,5.34,2021-01-06
1/6/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,3971375.0,810756206.25,4.35,2021-01-06
1/6/2021,ARKK,INVITAE CORP,NVTA,46185L103,17462614.0,795247441.56,4.26,2021-01-06
1/6/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4305984.0,579929925.12,3.11,2021-01-06
1/6/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6772555.0,545461579.7,2.92,2021-01-06
1/6/2021,ARKK,PROTO LABS INC,PRLB,743713109,3215376.0,521244603.36,2.79,2021-01-06
1/6/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,22262889.0,509820158.1,2.73,2021-01-06
1/6/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1576942.0,495538254.08,2.66,2021-01-06
1/6/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6603257.0,440701372.18,2.36,2021-01-06
1/6/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8829944.0,413682876.4,2.22,2021-01-06
1/6/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1170569.0,385128906.69,2.07,2021-01-06
1/6/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2551499.0,365935986.58,1.96,2021-01-06
1/6/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,1744504.0,355826480.88,1.91,2021-01-06
