date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
11/23/2020,ARKF,SQUARE INC - A,SQ,852234103,621786.0,129194695.08,11.0,2020-11-23
11/23/2020,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,831032.0,54673595.28,4.66,2020-11-23
11/23/2020,ARKF,MERCADOLIBRE INC,MELI,58733R102,36937.0,53624028.49,4.57,2020-11-23
11/23/2020,ARKF,ZILLOW GROUP INC - C,Z,98954M200,430997.0,49189687.61,4.19,2020-11-23
11/23/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,454219.0,46493856.84,3.96,2020-11-23
11/23/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,581808.0,43443603.36,3.7,2020-11-23
11/23/2020,ARKF,SEA LTD-ADR,SE,81141R100,232604.0,42547923.68,3.62,2020-11-23
11/23/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,203990.0,40965271.8,3.49,2020-11-23
11/23/2020,ARKF,ADYEN NV,ADYEN,BZ1HM42,20594.0,38984025.1,3.32,2020-11-23
11/23/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,137097.0,37031270.67,3.15,2020-11-23
11/23/2020,ARKF,MEITUAN-CLASS B,3690,BGJW376,928015.0,36873737.51,3.14,2020-11-23
11/23/2020,ARKF,LENDINGTREE INC,TREE UW,52603B107,138234.0,35328463.38,3.01,2020-11-23
11/23/2020,ARKF,TWILIO INC - A,TWLO,90138F102,95747.0,28888784.84,2.46,2020-11-23
11/23/2020,ARKF,SNAP INC - A,SNAP,83304A106,612962.0,27742660.12,2.36,2020-11-23
11/23/2020,ARKF,AMAZON.COM INC,AMZN,023135106,8418.0,26082247.02,2.22,2020-11-23
11/23/2020,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,94552.0,25380593.36,2.16,2020-11-23
11/23/2020,ARKF,APPLE INC,AAPL,037833100,219164.0,24951821.4,2.13,2020-11-23
11/23/2020,ARKF,DOCUSIGN INC,DOCU,256163106,114014.0,24760420.38,2.11,2020-11-23
11/23/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,5023945.0,24693423.19,2.1,2020-11-23
11/23/2020,ARKF,Z HOLDINGS CORP,4689,6084848,4057507.0,23709049.65,2.02,2020-11-23
11/23/2020,ARKF,SPLUNK INC,SPLK,848637104,109445.0,21682148.95,1.85,2020-11-23
11/23/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,427396.0,20617589.57,1.76,2020-11-23
11/23/2020,ARKF,INTUIT INC,INTU,461202103,57008.0,19572556.64,1.67,2020-11-23
11/23/2020,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,86808.0,17977936.8,1.53,2020-11-23
11/23/2020,ARKF,PINDUODUO INC-ADR,PDD,722304102,117743.0,16607650.15,1.41,2020-11-23
11/23/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,139003.0,16506606.25,1.41,2020-11-23
11/23/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,161360.0,15834256.8,1.35,2020-11-23
11/23/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,530182.0,15868347.26,1.35,2020-11-23
11/23/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,310139.0,14961105.36,1.27,2020-11-23
11/23/2020,ARKF,LENDINGCLUB CORP,LC,52603A208,1879598.0,14059393.04,1.2,2020-11-23
11/23/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,401682.0,13825894.44,1.18,2020-11-23
11/23/2020,ARKF,JD.COM INC-ADR,JD,47215P106,152426.0,13346420.56,1.14,2020-11-23
11/23/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,45841N107,240097.0,12638706.08,1.08,2020-11-23
11/23/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,12304.0,12058043.04,1.03,2020-11-23
11/23/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,650426.0,12123940.64,1.03,2020-11-23
11/23/2020,ARKF,DISCOVERY LTD,DSY,6177878,1478795.0,11940619.45,1.02,2020-11-23
11/23/2020,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,177431.0,11818678.91,1.01,2020-11-23
11/23/2020,ARKF,TRANSUNION,TRU,89400J107,122086.0,11594507.42,0.99,2020-11-23
11/23/2020,ARKF,SBI HOLDINGS INC,8473,6309466,460862.0,11648814.29,0.99,2020-11-23
11/23/2020,ARKF,NVIDIA CORP,NVDA,67066G104,22098.0,11614708.8,0.99,2020-11-23
11/23/2020,ARKF,YEAHKA LTD,9923,BL58D39,2074800.0,11161530.27,0.95,2020-11-23
11/23/2020,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,49373.0,9781778.76,0.83,2020-11-23
11/23/2020,ARKF,KE HOLDINGS INC,BEKE,482497104,144669.0,9109806.93,0.78,2020-11-23
11/23/2020,ARKF,TELADOC HEALTH INC,TDOC,87918A105,30673.0,5950868.73,0.51,2020-11-23
11/23/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,10734.0,5580713.94,0.48,2020-11-23
11/23/2020,ARKF,ZSCALER INC,ZS,98980G102,648.0,92689.92,0.01,2020-11-23
