date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/29/2021,ARKF,SQUARE INC - A,SQ,852234103,1143928.0,247042690.88,9.06,2021-01-29
1/29/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1507685.0,134651347.35,4.94,2021-01-29
1/29/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,876381.0,114332665.26,4.19,2021-01-29
1/29/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,61382.0,109229882.82,4.01,2021-01-29
1/29/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,968491.0,106872981.85,3.92,2021-01-29
1/29/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1505015.0,103108577.65,3.78,2021-01-29
1/29/2021,ARKF,SEA LTD-ADR,SE,81141R100,473047.0,102514015.37,3.76,2021-01-29
1/29/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,414747.0,97179369.57,3.57,2021-01-29
1/29/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,41834.0,87294835.14,3.2,2021-01-29
1/29/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,328731.0,83441789.73,3.06,2021-01-29
1/29/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,1685886.0,77366038.6,2.84,2021-01-29
1/29/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,816799.0,76011314.94,2.79,2021-01-29
1/29/2021,ARKF,TWILIO INC - A,TWLO,90138F102,194981.0,70082020.83,2.57,2021-01-29
1/29/2021,ARKF,YEAHKA LTD,9923,BL58D39,6771200.0,69124622.58,2.54,2021-01-29
1/29/2021,ARKF,AMAZON.COM INC,AMZN,023135106,21026.0,67413561.2,2.47,2021-01-29
1/29/2021,ARKF,SNAP INC - A,SNAP,83304A106,1246308.0,65979545.52,2.42,2021-01-29
1/29/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,10225245.0,63040236.16,2.31,2021-01-29
1/29/2021,ARKF,DOCUSIGN INC,DOCU,256163106,264241.0,61539086.49,2.26,2021-01-29
