date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/24/2020,ARKK,TESLA INC,TSLA,88160R101,2835023.0,1876133170.71,9.98,2020-12-24
12/24/2020,ARKK,ROKU INC,ROKU,77543R102,3696600.0,1319649234.0,7.02,2020-12-24
12/24/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6434266.0,1084173821.0,5.77,2020-12-24
12/24/2020,ARKK,SQUARE INC - A,SQ,852234103,4294874.0,980433836.72,5.22,2020-12-24
12/24/2020,ARKK,INVITAE CORP,NVTA,46185L103,17598486.0,828360736.02,4.41,2020-12-24
12/24/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,3889415.0,808803849.25,4.3,2020-12-24
12/24/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4217146.0,584665121.44,3.11,2020-12-24
12/24/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6825245.0,570112714.85,3.03,2020-12-24
12/24/2020,ARKK,PROTO LABS INC,PRLB,743713109,3240390.0,559129294.5,2.97,2020-12-24
12/24/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,21984919.0,527198357.62,2.8,2020-12-24
12/24/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1544362.0,507153037.18,2.7,2020-12-24
12/24/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8647664.0,428491751.2,2.28,2020-12-24
12/24/2020,ARKK,TWILIO INC - A,TWLO,90138F102,1146389.0,416001640.32,2.21,2020-12-24
12/24/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6654627.0,413518521.78,2.2,2020-12-24
12/24/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2498819.0,409906268.76,2.18,2020-12-24
12/24/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,2716194.0,379072034.64,2.02,2020-12-24
12/24/2020,ARKK,DOCUSIGN INC,DOCU,256163106,1511124.0,370119601.32,1.97,2020-12-24
