date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/8/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,3160869.0,462972482.43,8.73,2020-12-08
12/8/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,20050398.0,451534962.96,8.52,2020-12-08
12/8/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3727759.0,373074120.72,7.04,2020-12-08
12/8/2020,ARKG,INVITAE CORP,NVTA,46185L103,6206187.0,340905851.91,6.43,2020-12-08
12/8/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2227527.0,316353384.54,5.97,2020-12-08
12/8/2020,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,2113266.0,193575165.6,3.65,2020-12-08
12/8/2020,ARKG,CAREDX INC,CDNA,14167L103,2814838.0,191408984.0,3.61,2020-12-08
12/8/2020,ARKG,TELADOC HEALTH INC,TDOC,87918A105,965341.0,191388506.66,3.61,2020-12-08
12/8/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,3933436.0,184871492.0,3.49,2020-12-08
12/8/2020,ARKG,PERSONALIS INC,PSNL,71535D106,5287395.0,182045009.85,3.43,2020-12-08
12/8/2020,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,1340880.0,179047706.4,3.38,2020-12-08
12/8/2020,ARKG,CELLECTIS - ADR,CLLS,15117K103,5870362.0,175993452.76,3.32,2020-12-08
12/8/2020,ARKG,VERACYTE INC,VCYT,92337F107,2249709.0,135724943.97,2.56,2020-12-08
12/8/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,5962899.0,127963812.54,2.41,2020-12-08
12/8/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2240727.0,105896758.02,2.0,2020-12-08
12/8/2020,ARKG,ACCOLADE INC,ACCD,00437E102,1632300.0,94559139.0,1.78,2020-12-08
12/8/2020,ARKG,INCYTE CORP,INCY,45337C102,1130781.0,93685205.85,1.77,2020-12-08
12/8/2020,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3567728.0,90477582.08,1.71,2020-12-08
12/8/2020,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,2026424.0,87500988.32,1.65,2020-12-08
12/8/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,362127.0,83227648.41,1.57,2020-12-08
12/8/2020,ARKG,BERKELEY LIGHTS INC,BLI,084310101,915816.0,81828159.6,1.54,2020-12-08
12/8/2020,ARKG,COMPUGEN LTD,CGEN,M25722105,5745076.0,69343067.32,1.31,2020-12-08
12/8/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,131802.0,65524046.28,1.24,2020-12-08
12/8/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,712265.0,64965690.65,1.23,2020-12-08
12/8/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,3332208.0,63211985.76,1.19,2020-12-08
12/8/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,1267981.0,62105709.38,1.17,2020-12-08
12/8/2020,ARKG,CERUS CORP,CERS,157085101,8188288.0,60675214.08,1.14,2020-12-08
12/8/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,367605.0,56890549.8,1.07,2020-12-08
12/8/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1065323.0,56025336.57,1.06,2020-12-08
12/8/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,6148104.0,56316632.64,1.06,2020-12-08
12/8/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,997618.0,55407703.72,1.05,2020-12-08
12/8/2020,ARKG,SCHRODINGER INC,SDGR,80810D103,822945.0,55334821.8,1.04,2020-12-08
