date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/5/2021,ARKF,SQUARE INC - A,SQ,852234103,946548.0,217469403.0,10.54,2021-01-05
1/5/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,688595.0,93404468.78,4.53,2021-01-05
1/5/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,55368.0,91357200.0,4.43,2021-01-05
1/5/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1117412.0,85660803.92,4.15,2021-01-05
1/5/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,725661.0,82391549.94,3.99,2021-01-05
1/5/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1182529.0,80908634.18,3.92,2021-01-05
1/5/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,325894.0,76555759.54,3.71,2021-01-05
1/5/2021,ARKF,SEA LTD-ADR,SE,81141R100,371675.0,75424007.75,3.66,2021-01-05
1/5/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,32874.0,73916387.2,3.58,2021-01-05
1/5/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,258246.0,62082338.4,3.01,2021-01-05
1/5/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,1480615.0,56639355.25,2.75,2021-01-05
1/5/2021,ARKF,AMAZON.COM INC,AMZN,023135106,16546.0,53253466.46,2.58,2021-01-05
1/5/2021,ARKF,TWILIO INC - A,TWLO,90138F102,153143.0,52258517.32,2.53,2021-01-05
1/5/2021,ARKF,SNAP INC - A,SNAP,83304A106,979301.0,49268633.31,2.39,2021-01-05
1/5/2021,ARKF,DOCUSIGN INC,DOCU,256163106,207619.0,47440941.5,2.3,2021-01-05
1/5/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,172402.0,47200219.56,2.29,2021-01-05
1/5/2021,ARKF,APPLE INC,AAPL,037833100,350253.0,45886645.53,2.22,2021-01-05
1/5/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,672996.0,44792065.14,2.17,2021-01-05
1/5/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,641781.0,43711703.91,2.12,2021-01-05
1/5/2021,ARKF,Z HOLDINGS CORP,4689,6084848,6520007.0,41843589.23,2.03,2021-01-05
1/5/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,36833.0,41206550.42,2.0,2021-01-05
1/5/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,151056.0,40931644.32,1.98,2021-01-05
1/5/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,169550.0,38209788.0,1.85,2021-01-05
1/5/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,8032545.0,37917462.16,1.84,2021-01-05
1/5/2021,ARKF,SPLUNK INC,SPLK,848637104,227570.0,37940470.4,1.84,2021-01-05
1/5/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,188222.0,35235158.4,1.71,2021-01-05
1/5/2021,ARKF,INTUIT INC,INTU,461202103,91085.0,33598523.95,1.63,2021-01-05
1/5/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,257910.0,29084510.7,1.41,2021-01-05
1/5/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,222200.0,28128298.0,1.36,2021-01-05
1/5/2021,ARKF,JD.COM INC-ADR,JD,47215P106,280756.0,26812198.0,1.3,2021-01-05
1/5/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,495592.0,26152389.84,1.27,2021-01-05
1/5/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,1023523.0,26202188.8,1.27,2021-01-05
1/5/2021,ARKF,DISCOVERY LTD,DSY,6177878,2362539.0,23864205.45,1.16,2021-01-05
1/5/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,698232.0,22971832.8,1.11,2021-01-05
1/5/2021,ARKF,YEAHKA LTD,9923,BL58D39,4340400.0,22951898.83,1.11,2021-01-05
1/5/2021,ARKF,BASE INC,4477,BKRQ8Q2,227800.0,22425102.24,1.09,2021-01-05
1/5/2021,ARKF,NVIDIA CORP,NVDA,67066G104,41100.0,22037409.0,1.07,2021-01-05
1/5/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,107615.0,21627386.55,1.05,2021-01-05
1/5/2021,ARKF,KE HOLDINGS INC,BEKE,482497104,351780.0,21718897.2,1.05,2021-01-05
1/5/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,283604.0,20289030.16,0.98,2021-01-05
1/5/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1879598.0,18025344.82,0.87,2021-01-05
1/5/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,78979.0,15951388.63,0.77,2021-01-05
1/5/2021,ARKF,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,10180834.59,10180834.59,0.49,2021-01-05
