date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/9/2020,ARKW,TESLA INC,TSLA,88160R101,754060.0,455814188.8,9.85,2020-12-09
12/9/2020,ARKW,ROKU INC,ROKU,77543R102,1188331.0,363902602.13,7.86,2020-12-09
12/9/2020,ARKW,SQUARE INC - A,SQ,852234103,1136255.0,235250235.2,5.08,2020-12-09
12/9/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,525129.0,174579136.05,3.77,2020-12-09
12/9/2020,ARKW,TELADOC HEALTH INC,TDOC,87918A105,795326.0,152925283.28,3.3,2020-12-09
12/9/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,6430304.0,135872323.52,2.94,2020-12-09
12/9/2020,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,443658.0,123301431.36,2.66,2020-12-09
12/9/2020,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1731075.0,118526705.25,2.56,2020-12-09
12/9/2020,ARKW,PAGERDUTY INC,PD,69553P100,2802689.0,115526840.58,2.5,2020-12-09
12/9/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,5653387.0,113463477.09,2.45,2020-12-09
12/9/2020,ARKW,TWILIO INC - A,TWLO,90138F102,345366.0,107940689.64,2.33,2020-12-09
12/9/2020,ARKW,SNAP INC - A,SNAP,83304A106,2177935.0,107045505.25,2.31,2020-12-09
12/9/2020,ARKW,SEA LTD-ADR,SE,81141R100,514617.0,104302573.56,2.25,2020-12-09
12/9/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1320085.0,98465140.15,2.13,2020-12-09
12/9/2020,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1050071.0,95692970.23,2.07,2020-12-09
12/9/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,449819.0,94821845.2,2.05,2020-12-09
12/9/2020,ARKW,LENDINGTREE INC,TREE UW,52603B107,350751.0,93387453.75,2.02,2020-12-09
12/9/2020,ARKW,UNITY SOFTWARE INC,U,91332U101,611665.0,92973080.0,2.01,2020-12-09
12/9/2020,ARKW,NETFLIX INC,NFLX,64110L106,188620.0,93102832.0,2.01,2020-12-09
12/9/2020,ARKW,VERACYTE INC,VCYT,92337F107,1670364.0,91636169.04,1.98,2020-12-09
12/9/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,806526.0,88854969.42,1.92,2020-12-09
12/9/2020,ARKW,ZILLOW GROUP INC - C,Z,98954M200,722066.0,84647797.18,1.83,2020-12-09
12/9/2020,ARKW,HUYA INC-ADR,HUYA,44852D108,4019862.0,80718828.96,1.74,2020-12-09
12/9/2020,ARKW,KE HOLDINGS INC,BEKE,482497104,1177376.0,79119667.2,1.71,2020-12-09
12/9/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,2757130.0,73946226.6,1.6,2020-12-09
12/9/2020,ARKW,DOCUSIGN INC,DOCU,256163106,315601.0,69738352.97,1.51,2020-12-09
12/9/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,64876.0,67353614.44,1.46,2020-12-09
12/9/2020,ARKW,MERCADOLIBRE INC,MELI,58733R102,41322.0,63492905.88,1.37,2020-12-09
12/9/2020,ARKW,AGORA INC-ADR,API,00851L103,1447755.0,62731224.15,1.36,2020-12-09
12/9/2020,ARKW,2U INC,TWOU,90214J101,1911052.0,62414958.32,1.35,2020-12-09
12/9/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,349877.0,58139061.09,1.26,2020-12-09
12/9/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,798204.0,55958091.42,1.21,2020-12-09
12/9/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,62054.0,54933924.04,1.19,2020-12-09
12/9/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,141758.0,54627862.88,1.18,2020-12-09
12/9/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,502288.0,52448912.96,1.13,2020-12-09
12/9/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,668544.0,51685136.64,1.12,2020-12-09
