date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/11/2020,ARKW,TESLA INC,TSLA,88160R101,763148.0,465512648.52,9.64,2020-12-11
12/11/2020,ARKW,ROKU INC,ROKU,77543R102,1202651.0,397921136.37,8.24,2020-12-11
12/11/2020,ARKW,SQUARE INC - A,SQ,852234103,1149947.0,249067020.73,5.16,2020-12-11
12/11/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,531457.0,181343757.54,3.76,2020-12-11
12/11/2020,ARKW,TELADOC HEALTH INC,TDOC,87918A105,804910.0,160643937.8,3.33,2020-12-11
12/11/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,6507788.0,140698376.56,2.91,2020-12-11
12/11/2020,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1751931.0,124614852.03,2.58,2020-12-11
12/11/2020,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,449002.0,122824497.1,2.54,2020-12-11
12/11/2020,ARKW,PAGERDUTY INC,PD,69553P100,2802689.0,121216299.25,2.51,2020-12-11
12/11/2020,ARKW,TWILIO INC - A,TWLO,90138F102,349526.0,119681197.66,2.48,2020-12-11
12/11/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,5721507.0,117920259.27,2.44,2020-12-11
12/11/2020,ARKW,SNAP INC - A,SNAP,83304A106,2204179.0,117548866.07,2.43,2020-12-11
12/11/2020,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1062727.0,101692346.63,2.11,2020-12-11
12/11/2020,ARKW,SEA LTD-ADR,SE,81141R100,520817.0,100715591.46,2.09,2020-12-11
12/11/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1335989.0,100386213.46,2.08,2020-12-11
12/11/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,455243.0,97449316.58,2.02,2020-12-11
12/11/2020,ARKW,LENDINGTREE INC,TREE UW,52603B107,354975.0,96925923.75,2.01,2020-12-11
12/11/2020,ARKW,NETFLIX INC,NFLX,64110L106,190892.0,96060672.24,1.99,2020-12-11
12/11/2020,ARKW,UNITY SOFTWARE INC,U,91332U101,619033.0,94402532.5,1.95,2020-12-11
12/11/2020,ARKW,VERACYTE INC,VCYT,92337F107,1670364.0,92772016.56,1.92,2020-12-11
12/11/2020,ARKW,ZILLOW GROUP INC - C,Z,98954M200,730770.0,92420481.9,1.91,2020-12-11
12/11/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,816246.0,88823889.72,1.84,2020-12-11
12/11/2020,ARKW,HUYA INC-ADR,HUYA,44852D108,4068302.0,82789945.7,1.71,2020-12-11
12/11/2020,ARKW,KE HOLDINGS INC,BEKE,482497104,1191568.0,78798391.84,1.63,2020-12-11
12/11/2020,ARKW,DOCUSIGN INC,DOCU,256163106,319401.0,72021731.49,1.49,2020-12-11
12/11/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,2790354.0,70958702.22,1.47,2020-12-11
12/11/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,65660.0,69459744.2,1.44,2020-12-11
12/11/2020,ARKW,AGORA INC-ADR,API,00851L103,1465203.0,69641098.59,1.44,2020-12-11
12/11/2020,ARKW,MERCADOLIBRE INC,MELI,58733R102,41818.0,67186053.34,1.39,2020-12-11
12/11/2020,ARKW,2U INC,TWOU,90214J101,1911052.0,64498005.0,1.34,2020-12-11
12/11/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,354093.0,62292040.56,1.29,2020-12-11
12/11/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,807820.0,58801217.8,1.22,2020-12-11
12/11/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,62798.0,58159739.72,1.2,2020-12-11
12/11/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,143470.0,56959024.7,1.18,2020-12-11
12/11/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,676600.0,55758606.0,1.15,2020-12-11
12/11/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,508344.0,52883026.32,1.1,2020-12-11
12/11/2020,ARKW,HUBSPOT INC,HUBS,443573100,133698.0,52321375.32,1.08,2020-12-11
12/11/2020,ARKW,JD.COM INC-ADR,JD,47215P106,619011.0,51136498.71,1.06,2020-12-11
12/11/2020,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,411751.0,48216042.1,1.0,2020-12-11
12/11/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,204696.0,47491518.96,0.98,2020-12-11
12/11/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1052529.0,47079622.17,0.97,2020-12-11
12/11/2020,ARKW,SPLUNK INC,SPLK,848637104,298586.0,46355476.5,0.96,2020-12-11
12/11/2020,ARKW,SALESFORCE.COM INC,CRM,79466L302,208422.0,46357221.24,0.96,2020-12-11
12/11/2020,ARKW,OKTA INC,OKTA,679295105,170657.0,43065293.95,0.89,2020-12-11
12/11/2020,ARKW,LENDINGCLUB CORP,LC,52603A208,4673794.0,42531525.4,0.88,2020-12-11
12/11/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,152568.0,40360338.72,0.84,2020-12-11
12/11/2020,ARKW,SYNOPSYS INC,SNPS,871607107,169939.0,40171880.21,0.83,2020-12-11
12/11/2020,ARKW,NVIDIA CORP,NVDA,67066G104,73341.0,38176190.73,0.79,2020-12-11
12/11/2020,ARKW,ADOBE INC,ADBE,00724F101,75804.0,36075881.64,0.75,2020-12-11
12/11/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1229306.0,33437123.2,0.69,2020-12-11
12/11/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,14173169.69,14173169.69,0.29,2020-12-11
12/11/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,28989.0,1224495.36,0.03,2020-12-11
