date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/30/2020,ARKQ,TESLA INC,TSLA,88160R101,299361.0,207990035.58,12.09,2020-12-30
12/30/2020,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2135379.0,117082830.57,6.81,2020-12-30
12/30/2020,ARKQ,TRIMBLE INC,TRMB,896239100,1029508.0,68287265.64,3.97,2020-12-30
12/30/2020,ARKQ,DEERE & CO,DE,244199105,248248.0,66071205.2,3.84,2020-12-30
12/30/2020,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,1472422.0,64506807.82,3.75,2020-12-30
12/30/2020,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,36911.0,64207422.72,3.73,2020-12-30
12/30/2020,ARKQ,JD.COM INC-ADR,JD,47215P106,702386.0,62877594.72,3.65,2020-12-30
12/30/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,2233535.0,62025266.95,3.61,2020-12-30
12/30/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,263010.0,57764886.3,3.36,2020-12-30
12/30/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1385040.0,54044260.8,3.14,2020-12-30
12/30/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,480253.0,52299551.7,3.04,2020-12-30
12/30/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,326634.0,52062193.26,3.03,2020-12-30
12/30/2020,ARKQ,2U INC,TWOU,90214J101,1201373.0,49040045.86,2.85,2020-12-30
12/30/2020,ARKQ,PROTO LABS INC,PRLB,743713109,306881.0,48315344.64,2.81,2020-12-30
12/30/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,4773353.0,45585521.15,2.65,2020-12-30
12/30/2020,ARKQ,CATERPILLAR INC,CAT,149123101,249604.0,44938704.16,2.61,2020-12-30
12/30/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,864427.0,44431547.8,2.58,2020-12-30
12/30/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1491525.0,41404734.0,2.41,2020-12-30
12/30/2020,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,1848216.0,39311554.32,2.29,2020-12-30
12/30/2020,ARKQ,AEROVIRONMENT INC,AVAV,008073108,406726.0,35808157.04,2.08,2020-12-30
12/30/2020,ARKQ,STRATASYS LTD,SSYS,M85548101,1693400.0,35019512.0,2.04,2020-12-30
12/30/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1345793.0,32312489.93,1.88,2020-12-30
12/30/2020,ARKQ,SYNOPSYS INC,SNPS,871607107,124003.0,31857610.73,1.85,2020-12-30
12/30/2020,ARKQ,SPLUNK INC,SPLK,848637104,173126.0,29843459.88,1.73,2020-12-30
12/30/2020,ARKQ,TERADYNE INC,TER,880770102,238047.0,28634673.63,1.66,2020-12-30
12/30/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,887653.0,25457888.04,1.48,2020-12-30
12/30/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,23834612.08,23834612.08,1.39,2020-12-30
12/30/2020,ARKQ,XILINX INC,XLNX,983919101,164097.0,23318183.7,1.36,2020-12-30
12/30/2020,ARKQ,ANSYS INC,ANSS,03662Q105,63808.0,23118914.56,1.34,2020-12-30
12/30/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,25870.0,21091811.0,1.23,2020-12-30
12/30/2020,ARKQ,AMAZON.COM INC,AMZN,023135106,6275.0,20618708.75,1.2,2020-12-30
12/30/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,279335.0,20033906.2,1.16,2020-12-30
12/30/2020,ARKQ,APPLE INC,AAPL,037833100,148054.0,19797780.88,1.15,2020-12-30
12/30/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,128338.0,16831528.7,0.98,2020-12-30
12/30/2020,ARKQ,AUTODESK INC,ADSK,052769106,55424.0,16594499.84,0.96,2020-12-30
12/30/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,493743.0,16125646.38,0.94,2020-12-30
12/30/2020,ARKQ,NVIDIA CORP,NVDA,67066G104,28998.0,15248018.34,0.89,2020-12-30
12/30/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,55862.0,13915224.2,0.81,2020-12-30
12/30/2020,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,9700522.18,0.56,2020-12-30
12/30/2020,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,117282.0,8438439.9,0.49,2020-12-30
12/30/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,37476.0,7905562.2,0.46,2020-12-30
12/30/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2614407.9,0.15,2020-12-30
