date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/4/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,19967366.0,526639298.22,6.74,2021-01-04
1/4/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,2460687.0,493687632.81,6.32,2021-01-04
1/4/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2846901.0,449838827.01,5.76,2021-01-04
1/4/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3089360.0,410668624.8,5.26,2021-01-04
1/4/2021,ARKG,CAREDX INC,CDNA,14167L103,4080301.0,291700718.49,3.73,2021-01-04
1/4/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,5911566.0,273469043.16,3.5,2021-01-04
1/4/2021,ARKG,INVITAE CORP,NVTA,46185L103,6180483.0,269716278.12,3.45,2021-01-04
1/4/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,2065738.0,266005082.26,3.4,2021-01-04
1/4/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,2914657.0,261386439.76,3.34,2021-01-04
1/4/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,538836.0,260182350.96,3.33,2021-01-04
1/4/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,5631272.0,247100215.36,3.16,2021-01-04
1/4/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6739994.0,234416991.32,3.0,2021-01-04
1/4/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2346446.0,221434109.02,2.83,2021-01-04
1/4/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8689424.0,199335386.56,2.55,2021-01-04
1/4/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3935339.0,192438077.1,2.46,2021-01-04
1/4/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,820330.0,188208311.9,2.41,2021-01-04
1/4/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,167592470.11,167592470.11,2.14,2021-01-04
1/4/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,6036351.0,166603287.6,2.13,2021-01-04
1/4/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,94599.0,163290171.87,2.09,2021-01-04
1/4/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,8661551.0,155821302.49,1.99,2021-01-04
1/4/2021,ARKG,INCYTE CORP,INCY,45337C102,1790614.0,154798580.3,1.98,2021-01-04
1/4/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2078304.0,143153579.52,1.83,2021-01-04
1/4/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,2411513.0,136925708.14,1.75,2021-01-04
1/4/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1812076.0,129726520.84,1.66,2021-01-04
1/4/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,1483610.0,123940779.4,1.59,2021-01-04
1/4/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2178866.0,121820398.06,1.56,2021-01-04
1/4/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1402047.0,111434695.56,1.43,2021-01-04
1/4/2021,ARKG,VERACYTE INC,VCYT,92337F107,2154080.0,101974147.2,1.3,2021-01-04
1/4/2021,ARKG,ACCOLADE INC,ACCD,00437E102,2378904.0,98605570.8,1.26,2021-01-04
1/4/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1137043.0,94533755.02,1.21,2021-01-04
1/4/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,336774.0,92363637.24,1.18,2021-01-04
1/4/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,190391.0,89830281.62,1.15,2021-01-04
1/4/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3552954.0,89037027.24,1.14,2021-01-04
1/4/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1552505.0,86676354.15,1.11,2021-01-04
1/4/2021,ARKG,CODEXIS INC,CDXS,192005106,3980945.0,85311651.35,1.09,2021-01-04
1/4/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8619409.0,75506022.84,0.97,2021-01-04
1/4/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,535886.0,75324136.16,0.96,2021-01-04
1/4/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5721282.0,73003558.32,0.93,2021-01-04
1/4/2021,ARKG,PHREESIA INC,PHR,71944F106,1322333.0,69924969.04,0.89,2021-01-04
1/4/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,542942.0,68975351.68,0.88,2021-01-04
1/4/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1024274.0,66239799.58,0.85,2021-01-04
1/4/2021,ARKG,CERUS CORP,CERS,157085101,8154380.0,56591397.2,0.72,2021-01-04
1/4/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,244043.0,40337867.47,0.52,2021-01-04
1/4/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,3159384.0,33900190.32,0.43,2021-01-04
1/4/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,543195101,1515267.0,29017363.05,0.37,2021-01-04
1/4/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3826867.0,27094218.36,0.35,2021-01-04
1/4/2021,ARKG,908 DEVICES INC,MASS,65443P102,440440.0,24096472.4,0.31,2021-01-04
1/4/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,2560943.0,23381409.59,0.3,2021-01-04
1/4/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,650991.0,23598423.75,0.3,2021-01-04
1/4/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,4583323.0,23374947.3,0.3,2021-01-04
1/4/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,374190.0,4542666.6,0.06,2021-01-04
