date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/7/2020,ARKK,TESLA INC,TSLA,88160R101,2444591.0,1568840720.16,10.59,2020-12-07
12/7/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6576266.0,984598545.52,6.64,2020-12-07
12/7/2020,ARKK,ROKU INC,ROKU,77543R102,3187538.0,956197649.24,6.45,2020-12-07
12/7/2020,ARKK,INVITAE CORP,NVTA,46185L103,17598486.0,953661956.34,6.44,2020-12-07
12/7/2020,ARKK,SQUARE INC - A,SQ,852234103,3703369.0,787262182.02,5.31,2020-12-07
12/7/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,2909206.0,573986343.8,3.87,2020-12-07
12/7/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1331702.0,455442084.0,3.07,2020-12-07
12/7/2020,ARKK,PROTO LABS INC,PRLB,743713109,3027081.0,424941630.78,2.87,2020-12-07
12/7/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,3636457.0,406992267.44,2.75,2020-12-07
12/7/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,18957565.0,404364861.45,2.73,2020-12-07
12/7/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7136178.0,331832277.0,2.24,2020-12-07
12/7/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,2342226.0,315849176.1,2.13,2020-12-07
12/7/2020,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,6055685.0,312897243.95,2.11,2020-12-07
12/7/2020,ARKK,PAGERDUTY INC,PD,69553P100,7613933.0,311029163.05,2.1,2020-12-07
12/7/2020,ARKK,VERACYTE INC,VCYT,92337F107,5032228.0,311394268.64,2.1,2020-12-07
12/7/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6654627.0,310039071.93,2.09,2020-12-07
12/7/2020,ARKK,TWILIO INC - A,TWLO,90138F102,988413.0,305706256.77,2.06,2020-12-07
12/7/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,2820738.0,300098315.82,2.03,2020-12-07
12/7/2020,ARKK,LENDINGTREE INC,TREE UW,52603B107,1152863.0,297323367.7,2.01,2020-12-07
12/7/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2154643.0,283227822.35,1.91,2020-12-07
12/7/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,7140537.0,278837969.85,1.88,2020-12-07
12/7/2020,ARKK,2U INC,TWOU,90214J101,8120745.0,263436967.8,1.78,2020-12-07
12/7/2020,ARKK,DOCUSIGN INC,DOCU,256163106,1068551.0,248459478.52,1.68,2020-12-07
12/7/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2242610.0,247315030.8,1.67,2020-12-07
12/7/2020,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,8501171.0,214654567.75,1.45,2020-12-07
12/7/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,973687.0,212195607.91,1.43,2020-12-07
12/7/2020,ARKK,UNITY SOFTWARE INC,U,91332U101,1194285.0,185962117.35,1.26,2020-12-07
12/7/2020,ARKK,KE HOLDINGS INC,BEKE,482497104,2873675.0,178713848.25,1.21,2020-12-07
12/7/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,162592.0,176314764.8,1.19,2020-12-07
12/7/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,2379519.0,164686509.99,1.11,2020-12-07
12/7/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7617703.0,163780614.5,1.11,2020-12-07
12/7/2020,ARKK,SEA LTD-ADR,SE,81141R100,737092.0,146364358.44,0.99,2020-12-07
12/7/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,355269.0,144896461.65,0.98,2020-12-07
12/7/2020,ARKK,SPLUNK INC,SPLK,848637104,910104.0,141630384.48,0.96,2020-12-07
12/7/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,4082330.0,140187212.2,0.95,2020-12-07
12/7/2020,ARKK,CERUS CORP,CERS,157085101,19218009.0,141060186.06,0.95,2020-12-07
12/7/2020,ARKK,COMPUGEN LTD,CGEN,M25722105,10940184.0,137846318.4,0.93,2020-12-07
12/7/2020,ARKK,SYNOPSYS INC,SNPS,871607107,567371.0,135698122.07,0.92,2020-12-07
12/7/2020,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,1921819.0,135123093.89,0.91,2020-12-07
12/7/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,2090846.0,132392368.72,0.89,2020-12-07
12/7/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1723439.0,130679762.18,0.88,2020-12-07
12/7/2020,ARKK,STRATASYS LTD,SSYS,M85548101,7107018.0,122880341.22,0.83,2020-12-07
12/7/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,2720200.0,116098136.0,0.78,2020-12-07
12/7/2020,ARKK,HUYA INC-ADR,HUYA,44852D108,5397355.0,102495771.45,0.69,2020-12-07
12/7/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,90256360.22,90256360.22,0.61,2020-12-07
12/7/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,5097545.0,46387659.5,0.31,2020-12-07
12/7/2020,ARKK,EXONE CO/THE,XONE,302104104,1378985.0,16203073.75,0.11,2020-12-07
12/7/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,835271.0,6740636.97,0.05,2020-12-07
