date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/15/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,3155453.0,473223286.41,7.98,2020-12-15
12/15/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,4124446.0,451379370.24,7.62,2020-12-15
12/15/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,20016038.0,415132628.12,7.0,2020-12-15
12/15/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2464566.0,343067587.2,5.79,2020-12-15
12/15/2020,ARKG,INVITAE CORP,NVTA,46185L103,6195551.0,313742702.64,5.29,2020-12-15
12/15/2020,ARKG,TELADOC HEALTH INC,TDOC,87918A105,1181955.0,231793195.05,3.91,2020-12-15
12/15/2020,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,2338168.0,216911845.36,3.66,2020-12-15
12/15/2020,ARKG,CAREDX INC,CDNA,14167L103,3114397.0,211436412.33,3.57,2020-12-15
12/15/2020,ARKG,PERSONALIS INC,PSNL,71535D106,5850078.0,211480319.7,3.57,2020-12-15
12/15/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,4352024.0,208113787.68,3.51,2020-12-15
12/15/2020,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,1483572.0,191959381.08,3.24,2020-12-15
12/15/2020,ARKG,CELLECTIS - ADR,CLLS,15117K103,6051067.0,156480592.62,2.64,2020-12-15
12/15/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,6597472.0,142505395.2,2.4,2020-12-15
12/15/2020,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,2022952.0,131350273.36,2.22,2020-12-15
12/15/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2184178.0,117137466.14,1.98,2020-12-15
12/15/2020,ARKG,VERACYTE INC,VCYT,92337F107,2169953.0,117654851.66,1.98,2020-12-15
12/15/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,115036209.1,115036209.1,1.94,2020-12-15
12/15/2020,ARKG,INCYTE CORP,INCY,45337C102,1251176.0,107938953.52,1.82,2020-12-15
12/15/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,464726.0,106333956.06,1.79,2020-12-15
12/15/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,4933822.0,92657177.16,1.56,2020-12-15
12/15/2020,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3561614.0,91604712.08,1.55,2020-12-15
12/15/2020,ARKG,ACCOLADE INC,ACCD,00437E102,1806056.0,89959649.36,1.52,2020-12-15
12/15/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,946406.0,85148147.82,1.44,2020-12-15
12/15/2020,ARKG,BERKELEY LIGHTS INC,BLI,084310101,1013335.0,84684405.95,1.43,2020-12-15
12/15/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,1816655.0,78134331.55,1.32,2020-12-15
12/15/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,1240392.0,75738335.52,1.28,2020-12-15
12/15/2020,ARKG,COMPUGEN LTD,CGEN,M25722105,5735230.0,74672694.6,1.26,2020-12-15
12/15/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,1402896.0,72228100.56,1.22,2020-12-15
12/15/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,145838.0,71721670.02,1.21,2020-12-15
12/15/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,144506.0,68059435.88,1.15,2020-12-15
12/15/2020,ARKG,SCHRODINGER INC,SDGR,80810D103,910549.0,67617368.74,1.14,2020-12-15
12/15/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1178700.0,66018987.0,1.11,2020-12-15
12/15/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,406721.0,60821058.34,1.03,2020-12-15
12/15/2020,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,34448.0,60665683.84,1.02,2020-12-15
12/15/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,756586.0,58786732.2,0.99,2020-12-15
12/15/2020,ARKG,CERUS CORP,CERS,157085101,8174256.0,57955475.04,0.98,2020-12-15
12/15/2020,ARKG,PHREESIA INC,PHR,71944F106,1003989.0,56263543.56,0.95,2020-12-15
12/15/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,777656.0,54202623.2,0.91,2020-12-15
12/15/2020,ARKG,CODEXIS INC,CDXS,192005106,2697863.0,52095734.53,0.88,2020-12-15
12/15/2020,ARKG,GUARDANT HEALTH INC,GH,40131M109,412128.0,50382648.0,0.85,2020-12-15
12/15/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,6802380.0,48364921.8,0.82,2020-12-15
12/15/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,3167084.0,37688299.6,0.64,2020-12-15
12/15/2020,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,185242.0,31111393.9,0.52,2020-12-15
12/15/2020,ARKG,EVOGENE LTD,EVGN,M4119S104,4594499.0,18377996.0,0.31,2020-12-15
12/15/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,459095.0,17105879.7,0.29,2020-12-15
12/15/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,2905336.0,17344855.92,0.29,2020-12-15
12/15/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,543195101,909528.0,14261399.04,0.24,2020-12-15
12/15/2020,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,800386.0,7979848.42,0.13,2020-12-15
12/15/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,375102.0,2715738.48,0.05,2020-12-15
