date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/15/2020,ARKF,SQUARE INC - A,SQ,852234103,775456.0,170592565.44,10.93,2020-12-15
12/15/2020,ARKF,MERCADOLIBRE INC,MELI,58733R102,46081.0,76908728.19,4.93,2020-12-15
12/15/2020,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1036464.0,73288369.44,4.7,2020-12-15
12/15/2020,ARKF,ZILLOW GROUP INC - C,Z,98954M200,537550.0,71924190.0,4.61,2020-12-15
12/15/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,566516.0,62871945.68,4.03,2020-12-15
12/15/2020,ARKF,ADYEN NV,ADYEN,BZ1HM42,25674.0,58071139.32,3.72,2020-12-15
12/15/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,254409.0,56377034.4,3.61,2020-12-15
12/15/2020,ARKF,SEA LTD-ADR,SE,81141R100,290135.0,54571492.15,3.5,2020-12-15
12/15/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,725681.0,53061794.72,3.4,2020-12-15
12/15/2020,ARKF,LENDINGTREE INC,TREE UW,52603B107,172402.0,46696805.72,2.99,2020-12-15
12/15/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,171006.0,43625340.66,2.8,2020-12-15
12/15/2020,ARKF,TWILIO INC - A,TWLO,90138F102,119496.0,41238069.6,2.64,2020-12-15
12/15/2020,ARKF,MEITUAN-CLASS B,3690,BGJW376,1156615.0,40913338.28,2.62,2020-12-15
12/15/2020,ARKF,SNAP INC - A,SNAP,83304A106,764511.0,39257639.85,2.52,2020-12-15
12/15/2020,ARKF,DOCUSIGN INC,DOCU,256163106,162079.0,37877862.3,2.43,2020-12-15
12/15/2020,ARKF,APPLE INC,AAPL,037833100,273393.0,34961496.84,2.24,2020-12-15
12/15/2020,ARKF,AMAZON.COM INC,AMZN,023135106,10487.0,33192613.44,2.13,2020-12-15
