date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/26/2021,ARKK,TESLA INC,TSLA,88160R101,2598708.0,2294893047.72,9.76,2021-01-26
1/26/2021,ARKK,ROKU INC,ROKU,77543R102,4200450.0,1694461530.0,7.21,2021-01-26
1/26/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,4512311.0,1291558777.53,5.49,2021-01-26
1/26/2021,ARKK,SQUARE INC - A,SQ,852234103,4982902.0,1042273611.34,4.43,2021-01-26
1/26/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6055947.0,1026664694.91,4.37,2021-01-26
1/26/2021,ARKK,INVITAE CORP,NVTA,46185L103,17414569.0,838511497.35,3.57,2021-01-26
1/26/2021,ARKK,PROTO LABS INC,PRLB,743713109,3149835.0,705563040.0,3.0,2021-01-26
1/26/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4892551.0,681385577.77,2.9,2021-01-26
1/26/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2727095.0,677137688.5,2.88,2021-01-26
1/26/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1981500.0,667785315.0,2.84,2021-01-26
1/26/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,5921062.0,546869286.32,2.33,2021-01-26
1/26/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,449899.0,521779363.23,2.22,2021-01-26
1/26/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2157474.0,519951234.0,2.21,2021-01-26
1/26/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,22201632.0,499758736.32,2.13,2021-01-26
1/26/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,3382757.0,477104047.28,2.03,2021-01-26
1/26/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1274469.0,477148448.91,2.03,2021-01-26
1/26/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1330157.0,472405258.55,2.01,2021-01-26
1/26/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2899187.0,472045627.34,2.01,2021-01-26
1/26/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,3719793.0,471111783.45,2.0,2021-01-26
1/26/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10032963.0,447570479.43,1.9,2021-01-26
1/26/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1891348.0,444674828.28,1.89,2021-01-26
1/26/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6441236.0,413849413.0,1.76,2021-01-26
1/26/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1221280.0,410166888.0,1.74,2021-01-26
1/26/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5992401.0,406524483.84,1.73,2021-01-26
1/26/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6639659.0,402894508.12,1.71,2021-01-26
1/26/2021,ARKK,PAGERDUTY INC,PD,69553P100,7534365.0,360820739.85,1.53,2021-01-26
1/26/2021,ARKK,2U INC,TWOU,90214J101,8035870.0,344015594.7,1.46,2021-01-26
1/26/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3017596.0,339932189.4,1.45,2021-01-26
1/26/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5045763.0,321516018.36,1.37,2021-01-26
1/26/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3983542.0,299960712.6,1.28,2021-01-26
1/26/2021,ARKK,STRATASYS LTD,SSYS,M85548101,7032750.0,298118272.5,1.27,2021-01-26
1/26/2021,ARKK,SEA LTD-ADR,SE,81141R100,1254021.0,272398441.62,1.16,2021-01-26
1/26/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,1814802.0,271222158.9,1.15,2021-01-26
