date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
11/23/2020,ARKW,TESLA INC,TSLA,88160R101,731332.0,381645604.2,9.9,2020-11-23
11/23/2020,ARKW,ROKU INC,ROKU,77543R102,1071981.0,296488504.98,7.69,2020-11-23
11/23/2020,ARKW,SQUARE INC - A,SQ,852234103,1025023.0,212979278.94,5.52,2020-11-23
11/23/2020,ARKW,TELADOC HEALTH INC,TDOC,87918A105,681697.0,132256034.97,3.43,2020-11-23
11/23/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,5802487.0,128409037.31,3.33,2020-11-23
11/23/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,473714.0,127362746.04,3.3,2020-11-23
11/23/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,3914477.0,117160296.61,3.04,2020-11-23
11/23/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5800800.0,114217752.0,2.96,2020-11-23
11/23/2020,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1561620.0,102738979.8,2.66,2020-11-23
11/23/2020,ARKW,TWILIO INC - A,TWLO,90138F102,311566.0,94005693.52,2.44,2020-11-23
11/23/2020,ARKW,SNAP INC - A,SNAP,83304A106,1964735.0,88923906.1,2.31,2020-11-23
11/23/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1190865.0,88921889.55,2.31,2020-11-23
11/23/2020,ARKW,PAGERDUTY INC,PD,69553P100,2802689.0,88705106.85,2.3,2020-11-23
11/23/2020,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,327678.0,87958605.54,2.28,2020-11-23
11/23/2020,ARKW,SEA LTD-ADR,SE,81141R100,464242.0,84919146.64,2.2,2020-11-23
11/23/2020,ARKW,LENDINGTREE INC,TREE UW,52603B107,316431.0,80870270.67,2.1,2020-11-23
11/23/2020,ARKW,VERACYTE INC,VCYT,92337F107,1556052.0,80214480.6,2.08,2020-11-23
11/23/2020,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,947262.0,78992178.18,2.05,2020-11-23
11/23/2020,ARKW,HUYA INC-ADR,HUYA,44852D108,3626337.0,78365142.57,2.03,2020-11-23
11/23/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,727551.0,74472120.36,1.93,2020-11-23
11/23/2020,ARKW,ZILLOW GROUP INC - C,Z,98954M200,651354.0,74339032.02,1.93,2020-11-23
11/23/2020,ARKW,UNITY SOFTWARE INC,U,91332U101,551800.0,71402920.0,1.85,2020-11-23
11/23/2020,ARKW,NETFLIX INC,NFLX,64110L106,145565.0,69379190.3,1.8,2020-11-23
11/23/2020,ARKW,2U INC,TWOU,90214J101,1911052.0,65568194.12,1.7,2020-11-23
11/23/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,312262.0,62708454.84,1.63,2020-11-23
11/23/2020,ARKW,KE HOLDINGS INC,BEKE,482497104,939948.0,59188525.56,1.53,2020-11-23
11/23/2020,ARKW,MERCADOLIBRE INC,MELI,58733R102,37292.0,54139406.84,1.4,2020-11-23
11/23/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,720074.0,47769709.16,1.24,2020-11-23
11/23/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,55989.0,47011163.85,1.22,2020-11-23
11/23/2020,ARKW,DOCUSIGN INC,DOCU,256163106,216874.0,47098526.58,1.22,2020-11-23
11/23/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,315622.0,46566869.88,1.21,2020-11-23
11/23/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,2487198.0,46361370.72,1.2,2020-11-23
11/23/2020,ARKW,HUBSPOT INC,HUBS,443573100,119171.0,44205290.74,1.15,2020-11-23
11/23/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,453091.0,44461819.83,1.15,2020-11-23
11/23/2020,ARKW,SPLUNK INC,SPLK,848637104,201646.0,39948089.06,1.04,2020-11-23
11/23/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,603089.0,39858152.01,1.03,2020-11-23
11/23/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,182431.0,38502062.55,1.0,2020-11-23
11/23/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,39168.0,38385031.68,1.0,2020-11-23
11/23/2020,ARKW,AGORA INC-ADR,API,00851L103,1045118.0,37718308.62,0.98,2020-11-23
11/23/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,135997.0,36734149.67,0.95,2020-11-23
11/23/2020,ARKW,JD.COM INC-ADR,JD,47215P106,412330.0,36103614.8,0.94,2020-11-23
11/23/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,938159.0,35790765.85,0.93,2020-11-23
11/23/2020,ARKW,LENDINGCLUB CORP,LC,52603A208,4673794.0,34959979.12,0.91,2020-11-23
