date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/27/2021,ARKQ,TESLA INC,TSLA,88160R101,385098.0,332786287.68,11.28,2021-01-27
1/27/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2256014.0,146482989.02,4.96,2021-01-27
1/27/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1890898.0,126028351.7,4.27,2021-01-27
1/27/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,529583.0,125606495.94,4.26,2021-01-27
1/27/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1351448.0,121751950.32,4.13,2021-01-27
1/27/2021,ARKQ,DEERE & CO,DE,244199105,425626.0,119485986.98,4.05,2021-01-27
1/27/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,3692130.0,103047348.3,3.49,2021-01-27
1/27/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7031905.0,102103260.6,3.46,2021-01-27
1/27/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,54424.0,99638914.96,3.38,2021-01-27
1/27/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,775894.0,94457335.56,3.2,2021-01-27
1/27/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1721485.0,83750245.25,2.84,2021-01-27
1/27/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,521630.0,83752912.8,2.84,2021-01-27
1/27/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1273389.0,81751573.8,2.77,2021-01-27
1/27/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1765500.0,81830925.0,2.77,2021-01-27
1/27/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,2683086.0,74160497.04,2.51,2021-01-27
1/27/2021,ARKQ,CATERPILLAR INC,CAT,149123101,391578.0,70730734.14,2.4,2021-01-27
1/27/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1544348.0,69680981.76,2.36,2021-01-27
1/27/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,1980953.0,68937164.4,2.34,2021-01-27
1/27/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,558233.0,66641855.54,2.26,2021-01-27
1/27/2021,ARKQ,PROTO LABS INC,PRLB,743713109,258782.0,65081085.18,2.21,2021-01-27
1/27/2021,ARKQ,TERADYNE INC,TER,880770102,471494.0,61346084.34,2.08,2021-01-27
1/27/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,235840.0,60028355.2,2.03,2021-01-27
1/27/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1307633.0,59052706.28,2.0,2021-01-27
1/27/2021,ARKQ,2U INC,TWOU,90214J101,1201373.0,48403318.17,1.64,2021-01-27
1/27/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,823895.0,44803410.1,1.52,2021-01-27
1/27/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,85509.0,44183355.39,1.5,2021-01-27
1/27/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,111136.0,43078536.32,1.46,2021-01-27
1/27/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,585803.0,40889049.4,1.39,2021-01-27
1/27/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,120265.0,39989315.15,1.36,2021-01-27
1/27/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,411579.0,36305383.59,1.23,2021-01-27
1/27/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,47333.0,35912967.09,1.22,2021-01-27
1/27/2021,ARKQ,ANSYS INC,ANSS,03662Q105,93981.0,32785271.85,1.11,2021-01-27
1/27/2021,ARKQ,XILINX INC,XLNX,983919101,241745.0,32359985.7,1.1,2021-01-27
1/27/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,131764.0,31761712.2,1.08,2021-01-27
1/27/2021,ARKQ,APPLE INC,AAPL,037833100,218106.0,30984138.36,1.05,2021-01-27
1/27/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,9229.0,29833480.82,1.01,2021-01-27
1/27/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,867744.0,29459908.8,1.0,2021-01-27
1/27/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,212218.0,29337016.32,0.99,2021-01-27
1/27/2021,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,25096672.28,0.85,2021-01-27
1/27/2021,ARKQ,AUTODESK INC,ADSK,052769106,81588.0,22311870.36,0.76,2021-01-27
1/27/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,18960185.31,18960185.31,0.64,2021-01-27
1/27/2021,ARKQ,PACCAR INC,PCAR,693718108,154460.0,14889944.0,0.5,2021-01-27
1/27/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,55200.0,11005776.0,0.37,2021-01-27
1/27/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,560981.0,7853734.0,0.27,2021-01-27
1/27/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2679472.35,0.09,2021-01-27
1/27/2021,ARKQ,SPLUNK INC,SPLK,848637104,976.0,164592.64,0.01,2021-01-27
