date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
11/30/2020,ARKF,SQUARE INC - A,SQ,852234103,649616.0,137042991.36,10.96,2020-11-30
11/30/2020,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,868223.0,60792974.46,4.86,2020-11-30
11/30/2020,ARKF,MERCADOLIBRE INC,MELI,58733R102,38593.0,59947664.69,4.8,2020-11-30
11/30/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,474551.0,50069876.01,4.0,2020-11-30
11/30/2020,ARKF,ZILLOW GROUP INC - C,Z,98954M200,450294.0,48546196.14,3.88,2020-11-30
11/30/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,213121.0,45633468.52,3.65,2020-11-30
11/30/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,607867.0,44374291.0,3.55,2020-11-30
11/30/2020,ARKF,SEA LTD-ADR,SE,81141R100,243023.0,43834058.51,3.51,2020-11-30
11/30/2020,ARKF,ADYEN NV,ADYEN,BZ1HM42,21514.0,41112006.01,3.29,2020-11-30
11/30/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,143238.0,37723159.68,3.02,2020-11-30
11/30/2020,ARKF,LENDINGTREE INC,TREE UW,52603B107,144421.0,36911119.18,2.95,2020-11-30
11/30/2020,ARKF,MEITUAN-CLASS B,3690,BGJW376,969415.0,36269969.88,2.9,2020-11-30
11/30/2020,ARKF,TWILIO INC - A,TWLO,90138F102,100048.0,32024364.32,2.56,2020-11-30
11/30/2020,ARKF,SNAP INC - A,SNAP,83304A106,640401.0,28446612.42,2.28,2020-11-30
11/30/2020,ARKF,AMAZON.COM INC,AMZN,023135106,8786.0,27834399.44,2.23,2020-11-30
11/30/2020,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,98800.0,27364636.0,2.19,2020-11-30
11/30/2020,ARKF,APPLE INC,AAPL,037833100,228985.0,27260664.25,2.18,2020-11-30
11/30/2020,ARKF,DOCUSIGN INC,DOCU,256163106,119120.0,27145065.6,2.17,2020-11-30
11/30/2020,ARKF,Z HOLDINGS CORP,4689,6084848,4256107.0,26784121.64,2.14,2020-11-30
11/30/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,5249345.0,25362753.47,2.03,2020-11-30
11/30/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,553932.0,23752604.16,1.9,2020-11-30
11/30/2020,ARKF,SPLUNK INC,SPLK,848637104,114344.0,23346757.92,1.87,2020-11-30
11/30/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,445796.0,23180568.17,1.85,2020-11-30
11/30/2020,ARKF,INTUIT INC,INTU,461202103,59561.0,20966663.22,1.68,2020-11-30
11/30/2020,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,90695.0,20387329.05,1.63,2020-11-30
11/30/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,145236.0,17788505.28,1.42,2020-11-30
11/30/2020,ARKF,PINDUODUO INC-ADR,PDD,722304102,123033.0,17078210.73,1.37,2020-11-30
11/30/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,168605.0,16358057.1,1.31,2020-11-30
11/30/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,324031.0,15806232.18,1.26,2020-11-30
11/30/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,679544.0,15316921.76,1.23,2020-11-30
11/30/2020,ARKF,LENDINGCLUB CORP,LC,52603A208,1879598.0,14999192.04,1.2,2020-11-30
11/30/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,419668.0,14935984.12,1.19,2020-11-30
11/30/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,12856.0,14017925.28,1.12,2020-11-30
11/30/2020,ARKF,JD.COM INC-ADR,JD,47215P106,159257.0,13592584.95,1.09,2020-11-30
11/30/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,45841N107,250861.0,13235426.36,1.06,2020-11-30
11/30/2020,ARKF,SBI HOLDINGS INC,8473,6309466,481562.0,13053835.82,1.04,2020-11-30
11/30/2020,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,185389.0,12791841.0,1.02,2020-11-30
11/30/2020,ARKF,NVIDIA CORP,NVDA,67066G104,23108.0,12387274.48,0.99,2020-11-30
11/30/2020,ARKF,DISCOVERY LTD,DSY,6177878,1544998.0,12291145.6,0.98,2020-11-30
11/30/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,87238U203,382426.0,11663993.0,0.93,2020-11-30
11/30/2020,ARKF,TRANSUNION,TRU,89400J107,127560.0,11619440.4,0.93,2020-11-30
11/30/2020,ARKF,YEAHKA LTD,9923,BL58D39,2166800.0,11447540.66,0.92,2020-11-30
11/30/2020,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,51604.0,10233589.24,0.82,2020-11-30
11/30/2020,ARKF,KE HOLDINGS INC,BEKE,482497104,151155.0,9874956.15,0.79,2020-11-30
11/30/2020,ARKF,TELADOC HEALTH INC,TDOC,87918A105,32053.0,6371174.81,0.51,2020-11-30
11/30/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,11217.0,6047982.06,0.48,2020-11-30
11/30/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,2664623.28,2664623.28,0.21,2020-11-30
11/30/2020,ARKF,JAPANESE YEN,,CCTJPY,21034512.0,201480.0,0.02,2020-11-30
11/30/2020,ARKF,ZSCALER INC,ZS,98980G102,694.0,108090.5,0.01,2020-11-30
