date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/7/2021,ARKF,SQUARE INC - A,SQ,852234103,962690.0,230545001.2,10.85,2021-01-07
1/7/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,700341.0,99441418.59,4.68,2021-01-07
1/7/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,56306.0,89975298.82,4.23,2021-01-07
1/7/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1202703.0,85848940.14,4.04,2021-01-07
1/7/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,738037.0,85472064.97,4.02,2021-01-07
1/7/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1136469.0,82791766.65,3.9,2021-01-07
1/7/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,331452.0,77904478.08,3.67,2021-01-07
1/7/2021,ARKF,SEA LTD-ADR,SE,81141R100,378017.0,77092786.98,3.63,2021-01-07
1/7/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,33434.0,70309451.85,3.31,2021-01-07
1/7/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,1505815.0,59813902.68,2.81,2021-01-07
1/7/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,262656.0,59596646.4,2.8,2021-01-07
1/7/2021,ARKF,TWILIO INC - A,TWLO,90138F102,155761.0,55630041.15,2.62,2021-01-07
1/7/2021,ARKF,AMAZON.COM INC,AMZN,023135106,16826.0,53206504.16,2.5,2021-01-07
1/7/2021,ARKF,SNAP INC - A,SNAP,83304A106,996003.0,52230397.32,2.46,2021-01-07
1/7/2021,ARKF,DOCUSIGN INC,DOCU,256163106,211161.0,50473813.83,2.37,2021-01-07
1/7/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,652729.0,48066963.56,2.26,2021-01-07
1/7/2021,ARKF,APPLE INC,AAPL,037833100,356231.0,46637762.52,2.19,2021-01-07
1/7/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,172402.0,46383034.08,2.18,2021-01-07
1/7/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,684196.0,46102465.67,2.17,2021-01-07
1/7/2021,ARKF,Z HOLDINGS CORP,4689,6084848,6632007.0,43402301.09,2.04,2021-01-07
1/7/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,37463.0,43439472.39,2.04,2021-01-07
1/7/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,153632.0,41287063.68,1.94,2021-01-07
1/7/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,172448.0,39009462.08,1.84,2021-01-07
1/7/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,8169745.0,38246784.65,1.8,2021-01-07
1/7/2021,ARKF,SPLUNK INC,SPLK,848637104,231448.0,37735281.92,1.78,2021-01-07
1/7/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,191442.0,34482533.04,1.62,2021-01-07
1/7/2021,ARKF,INTUIT INC,INTU,461202103,92639.0,34149514.57,1.61,2021-01-07
1/7/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,262306.0,31851817.58,1.5,2021-01-07
1/7/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,225994.0,29953244.76,1.41,2021-01-07
1/7/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,504048.0,29769074.88,1.4,2021-01-07
1/7/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,1040992.0,29283104.96,1.38,2021-01-07
1/7/2021,ARKF,JD.COM INC-ADR,JD,47215P106,285544.0,25105028.48,1.18,2021-01-07
1/7/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,710146.0,24997139.2,1.18,2021-01-07
1/7/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,109449.0,25039742.22,1.18,2021-01-07
1/7/2021,ARKF,YEAHKA LTD,9923,BL58D39,4413200.0,25156816.57,1.18,2021-01-07
1/7/2021,ARKF,DISCOVERY LTD,DSY,6177878,2402842.0,23174914.35,1.09,2021-01-07
1/7/2021,ARKF,KE HOLDINGS INC,BEKE,482497104,357786.0,22526206.56,1.06,2021-01-07
1/7/2021,ARKF,NVIDIA CORP,NVDA,67066G104,41800.0,22311168.0,1.05,2021-01-07
1/7/2021,ARKF,BASE INC,4477,BKRQ8Q2,232000.0,21626077.33,1.02,2021-01-07
1/7/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1879598.0,21652968.96,1.02,2021-01-07
1/7/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,288448.0,20756718.08,0.98,2021-01-07
1/7/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,80334.0,16144723.98,0.76,2021-01-07
1/7/2021,ARKF,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,14073575.82,14073575.82,0.66,2021-01-07
1/7/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,17475.0,9597444.75,0.45,2021-01-07
1/7/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,43407.0,2830136.4,0.13,2021-01-07
1/7/2021,ARKF,JD HEALTH INTERNATIONAL INC,6618,BMW8R04,6925.0,118960.78,0.01,2021-01-07
1/7/2021,ARKF,SBI HOLDINGS INC,8473,6309466,9900.0,259118.88,0.01,2021-01-07
