date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/7/2020,ARKQ,TESLA INC,TSLA,88160R101,236316.0,151658156.16,12.21,2020-12-07
12/7/2020,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1788100.0,92391127.0,7.44,2020-12-07
12/7/2020,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,28528.0,51906125.44,4.18,2020-12-07
12/7/2020,ARKQ,TRIMBLE INC,TRMB,896239100,796341.0,50233190.28,4.04,2020-12-07
12/7/2020,ARKQ,DEERE & CO,DE,244199105,179733.0,45294513.33,3.65,2020-12-07
12/7/2020,ARKQ,PROTO LABS INC,PRLB,743713109,306853.0,43076024.14,3.47,2020-12-07
12/7/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,252680.0,41714941.2,3.36,2020-12-07
12/7/2020,ARKQ,JD.COM INC-ADR,JD,47215P106,495898.0,41402524.02,3.33,2020-12-07
12/7/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,1727703.0,40549189.41,3.26,2020-12-07
12/7/2020,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,988138.0,40414844.2,3.25,2020-12-07
12/7/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,371476.0,39521331.64,3.18,2020-12-07
12/7/2020,ARKQ,2U INC,TWOU,90214J101,1201373.0,38972540.12,3.14,2020-12-07
12/7/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1114642.0,38276806.28,3.08,2020-12-07
12/7/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1058087.0,35763340.6,2.88,2020-12-07
12/7/2020,ARKQ,CATERPILLAR INC,CAT,149123101,193046.0,34499250.66,2.78,2020-12-07
12/7/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,668667.0,30826685.43,2.48,2020-12-07
12/7/2020,ARKQ,XILINX INC,XLNX,983919101,207611.0,30782482.97,2.48,2020-12-07
12/7/2020,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,1429627.0,30350981.21,2.44,2020-12-07
12/7/2020,ARKQ,STRATASYS LTD,SSYS,M85548101,1693400.0,29278886.0,2.36,2020-12-07
12/7/2020,ARKQ,AEROVIRONMENT INC,AVAV,008073108,314614.0,28702235.22,2.31,2020-12-07
12/7/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1063892.0,27554802.8,2.22,2020-12-07
12/7/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,3692249.0,24627300.83,1.98,2020-12-07
12/7/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,167746.0,24205747.8,1.95,2020-12-07
12/7/2020,ARKQ,SYNOPSYS INC,SNPS,871607107,95925.0,22942382.25,1.85,2020-12-07
12/7/2020,ARKQ,TERADYNE INC,TER,880770102,184113.0,21570679.08,1.74,2020-12-07
12/7/2020,ARKQ,SPLUNK INC,SPLK,848637104,133938.0,20843431.56,1.68,2020-12-07
12/7/2020,ARKQ,ANSYS INC,ANSS,03662Q105,49365.0,16877399.85,1.36,2020-12-07
12/7/2020,ARKQ,AMAZON.COM INC,AMZN,023135106,4861.0,15351038.0,1.24,2020-12-07
12/7/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,20012.0,15296972.68,1.23,2020-12-07
12/7/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,503550.0,14829547.5,1.19,2020-12-07
12/7/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,160427.0,12164377.28,0.98,2020-12-07
12/7/2020,ARKQ,NVIDIA CORP,NVDA,67066G104,22433.0,12209608.91,0.98,2020-12-07
12/7/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,99250.0,12016197.5,0.97,2020-12-07
12/7/2020,ARKQ,AUTODESK INC,ADSK,052769106,42900.0,12046320.0,0.97,2020-12-07
12/7/2020,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,11720425.25,0.94,2020-12-07
12/7/2020,ARKQ,APPLE INC,AAPL,037833100,89558.0,11082802.5,0.89,2020-12-07
12/7/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,43237.0,10598685.81,0.85,2020-12-07
12/7/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,330309.0,9430321.95,0.76,2020-12-07
12/7/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,28992.0,6120211.2,0.49,2020-12-07
12/7/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,3280392.01,3280392.01,0.26,2020-12-07
12/7/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,1591121.55,0.13,2020-12-07
