date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/15/2020,ARKW,TESLA INC,TSLA,88160R101,774508.0,490457191.0,9.95,2020-12-15
12/15/2020,ARKW,ROKU INC,ROKU,77543R102,1220551.0,390747197.14,7.93,2020-12-15
12/15/2020,ARKW,SQUARE INC - A,SQ,852234103,1167057.0,256740869.43,5.21,2020-12-15
12/15/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,539367.0,176356827.99,3.58,2020-12-15
12/15/2020,ARKW,TELADOC HEALTH INC,TDOC,87918A105,816890.0,160200297.9,3.25,2020-12-15
12/15/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,6604638.0,142660180.8,2.89,2020-12-15
12/15/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,5806647.0,135033575.99,2.74,2020-12-15
12/15/2020,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,455682.0,125563175.1,2.55,2020-12-15
12/15/2020,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1778001.0,125722450.71,2.55,2020-12-15
12/15/2020,ARKW,PAGERDUTY INC,PD,69553P100,2802689.0,125700601.65,2.55,2020-12-15
12/15/2020,ARKW,TWILIO INC - A,TWLO,90138F102,354726.0,122415942.6,2.48,2020-12-15
12/15/2020,ARKW,SNAP INC - A,SNAP,83304A106,2236979.0,114868871.65,2.33,2020-12-15
12/15/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,462021.0,102383853.6,2.08,2020-12-15
12/15/2020,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1078547.0,101275563.3,2.05,2020-12-15
12/15/2020,ARKW,NETFLIX INC,NFLX,64110L106,193732.0,100698018.96,2.04,2020-12-15
12/15/2020,ARKW,SEA LTD-ADR,SE,81141R100,528567.0,99418167.03,2.02,2020-12-15
12/15/2020,ARKW,ZILLOW GROUP INC - C,Z,98954M200,741650.0,99232770.0,2.01,2020-12-15
12/15/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1355869.0,99141141.28,2.01,2020-12-15
12/15/2020,ARKW,LENDINGTREE INC,TREE UW,52603B107,360255.0,97578669.3,1.98,2020-12-15
12/15/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,828396.0,91935388.08,1.86,2020-12-15
12/15/2020,ARKW,VERACYTE INC,VCYT,92337F107,1670364.0,90567136.08,1.84,2020-12-15
12/15/2020,ARKW,UNITY SOFTWARE INC,U,91332U101,628243.0,90831372.94,1.84,2020-12-15
12/15/2020,ARKW,HUYA INC-ADR,HUYA,44852D108,4128842.0,83402608.4,1.69,2020-12-15
12/15/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,2831882.0,78952870.16,1.6,2020-12-15
12/15/2020,ARKW,KE HOLDINGS INC,BEKE,482497104,1209298.0,76935538.76,1.56,2020-12-15
12/15/2020,ARKW,DOCUSIGN INC,DOCU,256163106,324151.0,75754088.7,1.54,2020-12-15
12/15/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,77289.0,72120684.57,1.46,2020-12-15
12/15/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,66640.0,71578024.0,1.45,2020-12-15
12/15/2020,ARKW,MERCADOLIBRE INC,MELI,58733R102,42438.0,70828597.62,1.44,2020-12-15
12/15/2020,ARKW,2U INC,TWOU,90214J101,1911052.0,68568545.76,1.39,2020-12-15
12/15/2020,ARKW,AGORA INC-ADR,API,00851L103,1487013.0,66573572.01,1.35,2020-12-15
12/15/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,819840.0,60840326.4,1.23,2020-12-15
12/15/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,145610.0,58161002.3,1.18,2020-12-15
12/15/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,686670.0,55936138.2,1.13,2020-12-15
12/15/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,515914.0,54217402.26,1.1,2020-12-15
12/15/2020,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,417881.0,53396834.18,1.08,2020-12-15
12/15/2020,ARKW,HUBSPOT INC,HUBS,443573100,135688.0,51547871.2,1.05,2020-12-15
12/15/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,289654.0,50669174.22,1.03,2020-12-15
12/15/2020,ARKW,JD.COM INC-ADR,JD,47215P106,628221.0,49943569.5,1.01,2020-12-15
12/15/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,207746.0,49381224.2,1.0,2020-12-15
12/15/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1068189.0,48645327.06,0.99,2020-12-15
12/15/2020,ARKW,SPLUNK INC,SPLK,848637104,303026.0,49029606.8,0.99,2020-12-15
12/15/2020,ARKW,SALESFORCE.COM INC,CRM,79466L302,211522.0,46566568.3,0.94,2020-12-15
12/15/2020,ARKW,OKTA INC,OKTA,679295105,173197.0,44191214.55,0.9,2020-12-15
12/15/2020,ARKW,LENDINGCLUB CORP,LC,52603A208,4673794.0,42484787.46,0.86,2020-12-15
12/15/2020,ARKW,SYNOPSYS INC,SNPS,871607107,172469.0,41865125.06,0.85,2020-12-15
12/15/2020,ARKW,NVIDIA CORP,NVDA,67066G104,74431.0,39777415.02,0.81,2020-12-15
12/15/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,154838.0,39500722.18,0.8,2020-12-15
12/15/2020,ARKW,ADOBE INC,ADBE,00724F101,76934.0,37131425.76,0.75,2020-12-15
12/15/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1247596.0,32973962.28,0.67,2020-12-15
12/15/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,18192081.94,18192081.94,0.37,2020-12-15
12/15/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,29419.0,1237951.52,0.03,2020-12-15
