date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
11/30/2020,ARKK,TESLA INC,TSLA,88160R101,2344991.0,1331016891.6,10.08,2020-11-30
11/30/2020,ARKK,ROKU INC,ROKU,77543R102,3057715.0,897653392.55,6.8,2020-11-30
11/30/2020,ARKK,INVITAE CORP,NVTA,46185L103,17598486.0,873764829.9,6.61,2020-11-30
11/30/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6308375.0,800658955.0,6.06,2020-11-30
11/30/2020,ARKK,SQUARE INC - A,SQ,852234103,3552504.0,749436243.84,5.67,2020-11-30
11/30/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,13860972.0,594358479.36,4.5,2020-11-30
11/30/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,2624178.0,521607861.06,3.95,2020-11-30
11/30/2020,ARKK,PROTO LABS INC,PRLB,743713109,2903781.0,401186382.96,3.04,2020-11-30
11/30/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,3488357.0,376079768.17,2.85,2020-11-30
11/30/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1277482.0,372219930.34,2.82,2020-11-30
11/30/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,18185338.0,332246125.26,2.52,2020-11-30
11/30/2020,ARKK,LENDINGTREE INC,TREE UW,52603B107,1105863.0,282636465.54,2.14,2020-11-30
11/30/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6845487.0,265673350.47,2.01,2020-11-30
11/30/2020,ARKK,2U INC,TWOU,90214J101,8120745.0,262381270.95,1.99,2020-11-30
11/30/2020,ARKK,VERACYTE INC,VCYT,92337F107,4827237.0,263132688.87,1.99,2020-11-30
11/30/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6654627.0,261327202.29,1.98,2020-11-30
11/30/2020,ARKK,PAGERDUTY INC,PD,69553P100,7613933.0,262071573.86,1.98,2020-11-30
11/30/2020,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5808994.0,253039778.64,1.92,2020-11-30
11/30/2020,ARKK,TWILIO INC - A,TWLO,90138F102,744021.0,238153681.89,1.8,2020-11-30
11/30/2020,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,8501171.0,234717331.31,1.78,2020-11-30
11/30/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2066852.0,230950042.48,1.75,2020-11-30
11/30/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,7140537.0,218429026.83,1.65,2020-11-30
11/30/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,1765239.0,213699833.34,1.62,2020-11-30
11/30/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,2057448.0,199613604.96,1.51,2020-11-30
11/30/2020,ARKK,UNITY SOFTWARE INC,U,91332U101,1145620.0,174111327.6,1.32,2020-11-30
11/30/2020,ARKK,DOCUSIGN INC,DOCU,256163106,743936.0,169528135.68,1.28,2020-11-30
11/30/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,2282599.0,161950399.05,1.23,2020-11-30
11/30/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1532881.0,161734274.31,1.22,2020-11-30
11/30/2020,ARKK,COMPUGEN LTD,CGEN,M25722105,10940184.0,140471962.56,1.06,2020-11-30
11/30/2020,ARKK,SPLUNK INC,SPLK,848637104,664423.0,135661888.14,1.03,2020-11-30
11/30/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,125252.0,136572275.76,1.03,2020-11-30
11/30/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,2618187.0,129966802.68,0.98,2020-11-30
11/30/2020,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,1843519.0,129083200.38,0.98,2020-11-30
11/30/2020,ARKK,CERUS CORP,CERS,157085101,19218009.0,127799759.85,0.97,2020-11-30
11/30/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,596049.0,127626011.88,0.97,2020-11-30
11/30/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,3916030.0,125665402.7,0.95,2020-11-30
11/30/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,261628.0,125152370.08,0.95,2020-11-30
11/30/2020,ARKK,SYNOPSYS INC,SNPS,871607107,544271.0,123821652.5,0.94,2020-11-30
11/30/2020,ARKK,KE HOLDINGS INC,BEKE,482497104,1886624.0,123253145.92,0.93,2020-11-30
11/30/2020,ARKK,STRATASYS LTD,SSYS,M85548101,7107018.0,121530007.8,0.92,2020-11-30
11/30/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7307367.0,115529472.27,0.87,2020-11-30
11/30/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1478607.0,107938311.0,0.82,2020-11-30
