date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/15/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,18659907.0,689017084.63,6.57,2021-01-15
1/15/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,2978073.0,670810943.25,6.4,2021-01-15
1/15/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3575029.0,648331509.15,6.18,2021-01-15
1/15/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2598619.0,519411965.72,4.95,2021-01-15
1/15/2021,ARKG,CAREDX INC,CDNA,14167L103,4821620.0,425025803.0,4.05,2021-01-15
1/15/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,758766.0,392987674.38,3.75,2021-01-15
1/15/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3444116.0,391217136.44,3.73,2021-01-15
1/15/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,2514998.0,367114258.06,3.5,2021-01-15
1/15/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6985546.0,356681978.76,3.4,2021-01-15
1/15/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,7456839.0,332276745.84,3.17,2021-01-15
1/15/2021,ARKG,INVITAE CORP,NVTA,46185L103,6180483.0,325031600.97,3.1,2021-01-15
1/15/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6739994.0,293931138.34,2.8,2021-01-15
1/15/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1295998.0,292312348.9,2.79,2021-01-15
1/15/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,3048682.0,291545459.66,2.78,2021-01-15
1/15/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3935339.0,234900384.91,2.24,2021-01-15
1/15/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,13166389.0,229621824.16,2.19,2021-01-15
1/15/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8710400.0,199119744.0,1.9,2021-01-15
1/15/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,111756.0,193071900.72,1.84,2021-01-15
1/15/2021,ARKG,INCYTE CORP,INCY,45337C102,2115995.0,191624507.2,1.83,2021-01-15
1/15/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,6036351.0,186583609.41,1.78,2021-01-15
1/15/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2455907.0,182080944.98,1.74,2021-01-15
1/15/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2158646.0,180786602.5,1.72,2021-01-15
1/15/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2178866.0,178427336.74,1.7,2021-01-15
1/15/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,2849650.0,174626552.0,1.67,2021-01-15
1/15/2021,ARKG,ACCOLADE INC,ACCD,00437E102,2896287.0,151620624.45,1.45,2021-01-15
1/15/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1343594.0,151879865.76,1.45,2021-01-15
1/15/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1656693.0,150576826.77,1.44,2021-01-15
1/15/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1812076.0,137971466.64,1.32,2021-01-15
1/15/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1515800.0,136907056.0,1.31,2021-01-15
1/15/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2003447.0,133309363.38,1.27,2021-01-15
1/15/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,124065180.73,124065180.73,1.18,2021-01-15
1/15/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,442708.0,119978295.08,1.14,2021-01-15
1/15/2021,ARKG,CODEXIS INC,CDXS,192005106,4704323.0,119019371.9,1.14,2021-01-15
1/15/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1834542.0,119410338.78,1.14,2021-01-15
1/15/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,633377.0,113798845.59,1.09,2021-01-15
1/15/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,225006.0,113209518.84,1.08,2021-01-15
1/15/2021,ARKG,VERACYTE INC,VCYT,92337F107,2154080.0,109405723.2,1.04,2021-01-15
1/15/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,641670.0,102211614.3,0.97,2021-01-15
