date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/13/2021,ARKQ,TESLA INC,TSLA,88160R101,321032.0,274292951.12,12.0,2021-01-13
1/13/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2446618.0,166125362.2,7.27,2021-01-13
1/13/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1548407.0,108419458.14,4.74,2021-01-13
1/13/2021,ARKQ,DEERE & CO,DE,244199105,335185.0,100964425.7,4.42,2021-01-13
1/13/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,388966.0,92161604.04,4.03,2021-01-13
1/13/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,906360.0,81971198.4,3.59,2021-01-13
1/13/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,2872037.0,79727747.12,3.49,2021-01-13
1/13/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,44547.0,78153256.8,3.42,2021-01-13
1/13/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1670811.0,72112202.76,3.16,2021-01-13
1/13/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,394004.0,69904189.68,3.06,2021-01-13
1/13/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1042742.0,69550891.4,3.04,2021-01-13
1/13/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,579337.0,69074350.51,3.02,2021-01-13
1/13/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,5758173.0,65815917.39,2.88,2021-01-13
1/13/2021,ARKQ,CATERPILLAR INC,CAT,149123101,301124.0,58987180.36,2.58,2021-01-13
1/13/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,2229535.0,54712788.9,2.39,2021-01-13
1/13/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1799236.0,52483714.12,2.3,2021-01-13
1/13/2021,ARKQ,2U INC,TWOU,90214J101,1201373.0,52187643.12,2.28,2021-01-13
1/13/2021,ARKQ,PROTO LABS INC,PRLB,743713109,280592.0,47229245.44,2.07,2021-01-13
1/13/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,490630.0,47183887.1,2.06,2021-01-13
1/13/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1623474.0,44742943.44,1.96,2021-01-13
1/13/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1544348.0,43504283.16,1.9,2021-01-13
1/13/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1070770.0,42049137.9,1.84,2021-01-13
1/13/2021,ARKQ,TERADYNE INC,TER,880770102,287175.0,39061543.5,1.71,2021-01-13
1/13/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,149579.0,38462744.06,1.68,2021-01-13
1/13/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,674669.0,36452366.07,1.6,2021-01-13
1/13/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,432110.0,32464424.3,1.42,2021-01-13
1/13/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,54349.0,29417483.23,1.29,2021-01-13
1/13/2021,ARKQ,ANSYS INC,ANSS,03662Q105,76964.0,28906139.12,1.26,2021-01-13
1/13/2021,ARKQ,XILINX INC,XLNX,983919101,197953.0,27945025.01,1.22,2021-01-13
1/13/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,710545.0,26609910.25,1.16,2021-01-13
1/13/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,337000.0,26430910.0,1.16,2021-01-13
1/13/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,31206.0,25322108.7,1.11,2021-01-13
1/13/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,7563.0,23943626.07,1.05,2021-01-13
1/13/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,60810.0,23531037.6,1.03,2021-01-13
1/13/2021,ARKQ,APPLE INC,AAPL,037833100,178598.0,23376692.22,1.02,2021-01-13
1/13/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,88217.0,23149905.14,1.01,2021-01-13
1/13/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,65864.0,22755353.36,1.0,2021-01-13
1/13/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,157777.0,21642271.09,0.95,2021-01-13
1/13/2021,ARKQ,AUTODESK INC,ADSK,052769106,66832.0,21007302.56,0.92,2021-01-13
1/13/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,16852028.44,16852028.44,0.74,2021-01-13
1/13/2021,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,13745315.74,0.6,2021-01-13
1/13/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,45204.0,9358132.08,0.41,2021-01-13
1/13/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2574974.9,0.11,2021-01-13
1/13/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,64615.0,913009.95,0.04,2021-01-13
1/13/2021,ARKQ,SPLUNK INC,SPLK,848637104,801.0,136690.65,0.01,2021-01-13
