date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/29/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,20016038.0,508007044.44,6.6,2020-12-29
12/29/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2853841.0,450421725.03,5.85,2020-12-29
12/29/2020,ARKG,TELADOC HEALTH INC,TDOC,87918A105,2185466.0,434864024.68,5.65,2020-12-29
12/29/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2979341.0,412817488.96,5.37,2020-12-29
12/29/2020,ARKG,CAREDX INC,CDNA,14167L103,3934984.0,288198228.16,3.75,2020-12-29
12/29/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,278277967.16,278277967.16,3.62,2020-12-29
12/29/2020,ARKG,INVITAE CORP,NVTA,46185L103,6195551.0,272232510.94,3.54,2020-12-29
12/29/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,5701054.0,271427180.94,3.53,2020-12-29
12/29/2020,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,1992165.0,263164996.5,3.42,2020-12-29
12/29/2020,ARKG,PERSONALIS INC,PSNL,71535D106,6756422.0,260257375.44,3.38,2020-12-29
12/29/2020,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,2810876.0,260259008.84,3.38,2020-12-29
12/29/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,4977444.0,215573099.64,2.8,2020-12-29
12/29/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,438384.0,212274300.48,2.76,2020-12-29
12/29/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8380028.0,191651240.36,2.49,2020-12-29
12/29/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2051207.0,191480173.45,2.49,2020-12-29
12/29/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,791125.0,184719776.25,2.4,2020-12-29
12/29/2020,ARKG,CELLECTIS - ADR,CLLS,15117K103,6051067.0,173847154.91,2.26,2020-12-29
12/29/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3944931.0,167107277.16,2.17,2020-12-29
12/29/2020,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,91236.0,160370991.36,2.08,2020-12-29
12/29/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,8199070.0,150288953.1,1.95,2020-12-29
12/29/2020,ARKG,INCYTE CORP,INCY,45337C102,1726835.0,148283321.45,1.93,2020-12-29
12/29/2020,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1816492.0,136000756.04,1.77,2020-12-29
12/29/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2004271.0,133945430.93,1.74,2020-12-29
12/29/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,2325621.0,132630165.63,1.72,2020-12-29
12/29/2020,ARKG,BERKELEY LIGHTS INC,BLI,084310101,1418960.0,126996920.0,1.65,2020-12-29
12/29/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2184178.0,119299802.36,1.55,2020-12-29
12/29/2020,ARKG,SCHRODINGER INC,SDGR,80810D103,1352133.0,107386402.86,1.4,2020-12-29
12/29/2020,ARKG,VERACYTE INC,VCYT,92337F107,2159332.0,105828861.32,1.38,2020-12-29
12/29/2020,ARKG,ACCOLADE INC,ACCD,00437E102,2294180.0,105532280.0,1.37,2020-12-29
12/29/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1096522.0,97228605.74,1.26,2020-12-29
12/29/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1497222.0,88845153.48,1.15,2020-12-29
12/29/2020,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3561614.0,87188310.72,1.13,2020-12-29
12/29/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,183606.0,84983873.16,1.1,2020-12-29
12/29/2020,ARKG,CODEXIS INC,CDXS,192005106,3839168.0,83156378.88,1.08,2020-12-29
12/29/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8640421.0,81133553.19,1.05,2020-12-29
12/29/2020,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,293981.0,81006464.55,1.05,2020-12-29
12/29/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,516770.0,73479526.3,0.96,2020-12-29
12/29/2020,ARKG,COMPUGEN LTD,CGEN,M25722105,5735230.0,70944795.1,0.92,2020-12-29
12/29/2020,ARKG,PHREESIA INC,PHR,71944F106,1275251.0,69819992.25,0.91,2020-12-29
12/29/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,987812.0,64267048.72,0.84,2020-12-29
12/29/2020,ARKG,GUARDANT HEALTH INC,GH,40131M109,523590.0,63679015.8,0.83,2020-12-29
12/29/2020,ARKG,CERUS CORP,CERS,157085101,8174256.0,58650286.8,0.76,2020-12-29
12/29/2020,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,235370.0,40441273.4,0.53,2020-12-29
12/29/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,3167084.0,35629695.0,0.46,2020-12-29
12/29/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,543195101,1461282.0,29503283.58,0.38,2020-12-29
12/29/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3690577.0,25907850.54,0.34,2020-12-29
12/29/2020,ARKG,908 DEVICES INC,MASS,65443P102,424746.0,23777281.08,0.31,2020-12-29
12/29/2020,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,2469682.0,22325925.28,0.29,2020-12-29
