date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/14/2020,ARKF,SQUARE INC - A,SQ,852234103,753676.0,162688501.36,10.82,2020-12-14
12/14/2020,ARKF,MERCADOLIBRE INC,MELI,58733R102,44785.0,72464817.1,4.82,2020-12-14
12/14/2020,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1007358.0,70303514.82,4.68,2020-12-14
12/14/2020,ARKF,ZILLOW GROUP INC - C,Z,98954M200,522448.0,70096848.16,4.66,2020-12-14
12/14/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,550604.0,59305556.84,3.95,2020-12-14
12/14/2020,ARKF,ADYEN NV,ADYEN,BZ1HM42,24954.0,55693854.79,3.71,2020-12-14
12/14/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,247263.0,54593197.77,3.63,2020-12-14
12/14/2020,ARKF,SEA LTD-ADR,SE,81141R100,281981.0,53649705.06,3.57,2020-12-14
12/14/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,705305.0,51600113.8,3.43,2020-12-14
12/14/2020,ARKF,LENDINGTREE INC,TREE UW,52603B107,167560.0,44436912.0,2.96,2020-12-14
12/14/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,166200.0,42552186.0,2.83,2020-12-14
12/14/2020,ARKF,MEITUAN-CLASS B,3690,BGJW376,1124215.0,40983643.99,2.73,2020-12-14
12/14/2020,ARKF,TWILIO INC - A,TWLO,90138F102,116130.0,40655951.7,2.71,2020-12-14
12/14/2020,ARKF,SNAP INC - A,SNAP,83304A106,743037.0,38340709.2,2.55,2020-12-14
12/14/2020,ARKF,DOCUSIGN INC,DOCU,256163106,157525.0,35967683.25,2.39,2020-12-14
12/14/2020,ARKF,APPLE INC,AAPL,037833100,265707.0,32357798.46,2.15,2020-12-14
12/14/2020,ARKF,AMAZON.COM INC,AMZN,023135106,10181.0,32141111.57,2.14,2020-12-14
12/14/2020,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,114624.0,31428754.56,2.09,2020-12-14
12/14/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,514596.0,29801315.49,1.98,2020-12-14
12/14/2020,ARKF,Z HOLDINGS CORP,4689,6084848,4944107.0,29504503.21,1.96,2020-12-14
12/14/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,6092145.0,28527643.17,1.9,2020-12-14
12/14/2020,ARKF,SPLUNK INC,SPLK,848637104,172668.0,27519825.84,1.83,2020-12-14
12/14/2020,ARKF,INTUIT INC,INTU,461202103,69107.0,25259299.57,1.68,2020-12-14
12/14/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,788459.0,23243771.32,1.55,2020-12-14
12/14/2020,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,105229.0,23189314.73,1.54,2020-12-14
12/14/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,168542.0,21275056.66,1.42,2020-12-14
12/14/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,195681.0,20264724.36,1.35,2020-12-14
12/14/2020,ARKF,PINDUODUO INC-ADR,PDD,722304102,142813.0,20296583.56,1.35,2020-12-14
12/14/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,486920.0,19764082.8,1.31,2020-12-14
12/14/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,375975.0,18738594.0,1.25,2020-12-14
