date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/28/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,20016038.0,547238478.92,6.77,2020-12-28
12/28/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2853841.0,482099360.13,5.96,2020-12-28
12/28/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2943925.0,470233140.25,5.82,2020-12-28
12/28/2020,ARKG,TELADOC HEALTH INC,TDOC,87918A105,2042513.0,404070346.79,5.0,2020-12-28
12/28/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3944931.0,364590523.02,4.51,2020-12-28
12/28/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,306470813.06,306470813.06,3.79,2020-12-28
12/28/2020,ARKG,CAREDX INC,CDNA,14167L103,3888187.0,296668668.1,3.67,2020-12-28
12/28/2020,ARKG,INVITAE CORP,NVTA,46185L103,6195551.0,281587792.95,3.48,2020-12-28
12/28/2020,ARKG,PERSONALIS INC,PSNL,71535D106,6756422.0,279850999.24,3.46,2020-12-28
12/28/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,5633262.0,272199219.84,3.37,2020-12-28
12/28/2020,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,1968472.0,267259443.44,3.31,2020-12-28
12/28/2020,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,2777455.0,267218945.55,3.31,2020-12-28
12/28/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8280373.0,198066522.16,2.45,2020-12-28
12/28/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,400221.0,193290734.16,2.39,2020-12-28
12/28/2020,ARKG,CELLECTIS - ADR,CLLS,15117K103,6051067.0,188611758.39,2.33,2020-12-28
12/28/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,4274308.0,183966216.32,2.28,2020-12-28
12/28/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,781720.0,181726448.4,2.25,2020-12-28
12/28/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,1900752.0,173348582.4,2.14,2020-12-28
12/28/2020,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,90153.0,159927815.88,1.98,2020-12-28
12/28/2020,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1816492.0,153221100.2,1.9,2020-12-28
12/28/2020,ARKG,INCYTE CORP,INCY,45337C102,1706296.0,147321596.64,1.82,2020-12-28
12/28/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,7812006.0,141709788.84,1.75,2020-12-28
12/28/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,1923178.0,140488152.9,1.74,2020-12-28
12/28/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,2285402.0,134678739.86,1.67,2020-12-28
12/28/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2184178.0,132950914.86,1.64,2020-12-28
12/28/2020,ARKG,BERKELEY LIGHTS INC,BLI,084310101,1329362.0,131261203.88,1.62,2020-12-28
12/28/2020,ARKG,VERACYTE INC,VCYT,92337F107,2159332.0,117834747.24,1.46,2020-12-28
12/28/2020,ARKG,SCHRODINGER INC,SDGR,80810D103,1336059.0,109637001.54,1.36,2020-12-28
12/28/2020,ARKG,ACCOLADE INC,ACCD,00437E102,2266896.0,107314856.64,1.33,2020-12-28
12/28/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,988628.0,94542495.64,1.17,2020-12-28
12/28/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1479419.0,90244559.0,1.12,2020-12-28
12/28/2020,ARKG,CODEXIS INC,CDXS,192005106,3793511.0,85278127.28,1.06,2020-12-28
12/28/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,181421.0,83586097.33,1.03,2020-12-28
12/28/2020,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3561614.0,82807525.5,1.02,2020-12-28
12/28/2020,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,290485.0,79970520.5,0.99,2020-12-28
12/28/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8537669.0,79314945.01,0.98,2020-12-28
12/28/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,510633.0,75078369.99,0.93,2020-12-28
12/28/2020,ARKG,COMPUGEN LTD,CGEN,M25722105,5735230.0,74385933.1,0.92,2020-12-28
12/28/2020,ARKG,PHREESIA INC,PHR,71944F106,1260089.0,71976283.68,0.89,2020-12-28
12/28/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,976070.0,65552861.2,0.81,2020-12-28
12/28/2020,ARKG,GUARDANT HEALTH INC,GH,40131M109,517358.0,65538911.44,0.81,2020-12-28
12/28/2020,ARKG,CERUS CORP,CERS,157085101,8174256.0,63759196.8,0.79,2020-12-28
12/28/2020,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,232577.0,40503284.55,0.5,2020-12-28
12/28/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,3167084.0,38511741.44,0.48,2020-12-28
12/28/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,543195101,1443897.0,31722417.09,0.39,2020-12-28
12/28/2020,ARKG,908 DEVICES INC,MASS,65443P102,419692.0,28060607.12,0.35,2020-12-28
12/28/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3646668.0,26000742.84,0.32,2020-12-28
