date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
11/27/2020,ARKK,TESLA INC,TSLA,88160R101,2421715.0,1418543778.4,10.95,2020-11-27
11/27/2020,ARKK,INVITAE CORP,NVTA,46185L103,17598486.0,880980209.16,6.8,2020-11-27
11/27/2020,ARKK,ROKU INC,ROKU,77543R102,3012285.0,829402551.9,6.4,2020-11-27
11/27/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6214610.0,755385845.5,5.83,2020-11-27
11/27/2020,ARKK,SQUARE INC - A,SQ,852234103,3499724.0,743761344.48,5.74,2020-11-27
11/27/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,13654962.0,555347304.54,4.29,2020-11-27
11/27/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,2585188.0,507860182.6,3.92,2020-11-27
11/27/2020,ARKK,PROTO LABS INC,PRLB,743713109,2860626.0,396854644.98,3.06,2020-11-27
11/27/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,3436522.0,371316202.1,2.87,2020-11-27
11/27/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1258512.0,349388101.44,2.7,2020-11-27
11/27/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,17915033.0,330174058.19,2.55,2020-11-27
11/27/2020,ARKK,LENDINGTREE INC,TREE UW,52603B107,1089413.0,282669991.11,2.18,2020-11-27
11/27/2020,ARKK,2U INC,TWOU,90214J101,8120745.0,269040281.85,2.08,2020-11-27
11/27/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6743742.0,265568559.96,2.05,2020-11-27
11/27/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6654627.0,262059211.26,2.02,2020-11-27
11/27/2020,ARKK,PAGERDUTY INC,PD,69553P100,7613933.0,260320369.27,2.01,2020-11-27
11/27/2020,ARKK,VERACYTE INC,VCYT,92337F107,4755487.0,252991908.4,1.95,2020-11-27
11/27/2020,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5722649.0,251796556.0,1.94,2020-11-27
11/27/2020,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,8501171.0,246618970.71,1.9,2020-11-27
11/27/2020,ARKK,TWILIO INC - A,TWLO,90138F102,732961.0,233851207.05,1.8,2020-11-27
11/27/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2036122.0,233482109.74,1.8,2020-11-27
11/27/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,7140537.0,223784429.58,1.73,2020-11-27
11/27/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,1738989.0,205531109.91,1.59,2020-11-27
11/27/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,2026858.0,200131958.92,1.54,2020-11-27
11/27/2020,ARKK,UNITY SOFTWARE INC,U,91332U101,1128610.0,166605408.2,1.29,2020-11-27
11/27/2020,ARKK,DOCUSIGN INC,DOCU,256163106,732876.0,166267578.12,1.28,2020-11-27
11/27/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1510096.0,158544979.04,1.22,2020-11-27
11/27/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,2248649.0,157405430.0,1.21,2020-11-27
11/27/2020,ARKK,COMPUGEN LTD,CGEN,M25722105,10940184.0,142222392.0,1.1,2020-11-27
11/27/2020,ARKK,SPLUNK INC,SPLK,848637104,654553.0,133548448.59,1.03,2020-11-27
11/27/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,3857825.0,126999599.0,0.98,2020-11-27
11/27/2020,ARKK,CERUS CORP,CERS,157085101,19218009.0,126454499.22,0.98,2020-11-27
11/27/2020,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,1816114.0,126619468.08,0.98,2020-11-27
11/27/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,587194.0,124126939.66,0.96,2020-11-27
11/27/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,2579267.0,124269084.06,0.96,2020-11-27
11/27/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,257743.0,121554176.23,0.94,2020-11-27
11/27/2020,ARKK,SYNOPSYS INC,SNPS,871607107,536186.0,120867048.12,0.93,2020-11-27
11/27/2020,ARKK,STRATASYS LTD,SSYS,M85548101,7107018.0,114991551.24,0.89,2020-11-27
11/27/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7198762.0,111076897.66,0.86,2020-11-27
11/27/2020,ARKK,HUYA INC-ADR,HUYA,44852D108,5100499.0,109609723.51,0.85,2020-11-27
11/27/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1456627.0,110630820.65,0.85,2020-11-27
11/27/2020,ARKK,KE HOLDINGS INC,BEKE,482497104,1522193.0,98120560.78,0.76,2020-11-27
11/27/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,83567274.5,83567274.5,0.64,2020-11-27
11/27/2020,ARKK,SEA LTD-ADR,SE,81141R100,346487.0,63251201.85,0.49,2020-11-27
11/27/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,61845.0,63971849.55,0.49,2020-11-27
11/27/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,5097545.0,41544991.75,0.32,2020-11-27
11/27/2020,ARKK,EXONE CO/THE,XONE,302104104,1467356.0,18650094.76,0.14,2020-11-27
11/27/2020,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,25985W105,838607.0,11715339.79,0.09,2020-11-27
11/27/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,835271.0,7517439.0,0.06,2020-11-27
