date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
12/8/2020,ARKW,TESLA INC,TSLA,88160R101,744972.0,484142403.36,10.3,2020-12-08
12/8/2020,ARKW,ROKU INC,ROKU,77543R102,1174011.0,359399987.43,7.65,2020-12-08
12/8/2020,ARKW,SQUARE INC - A,SQ,852234103,1122567.0,239117996.67,5.09,2020-12-08
12/8/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,518801.0,172688100.86,3.68,2020-12-08
12/8/2020,ARKW,TELADOC HEALTH INC,TDOC,87918A105,785742.0,155781208.92,3.32,2020-12-08
12/8/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,6352832.0,136331774.72,2.9,2020-12-08
12/8/2020,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,438314.0,124218187.6,2.64,2020-12-08
12/8/2020,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1710219.0,119578512.48,2.55,2020-12-08
12/8/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,5585275.0,117067364.0,2.49,2020-12-08
12/8/2020,ARKW,PAGERDUTY INC,PD,69553P100,2802689.0,114966302.78,2.45,2020-12-08
12/8/2020,ARKW,TWILIO INC - A,TWLO,90138F102,341206.0,109458884.8,2.33,2020-12-08
12/8/2020,ARKW,SNAP INC - A,SNAP,83304A106,2151695.0,107584750.0,2.29,2020-12-08
12/8/2020,ARKW,SEA LTD-ADR,SE,81141R100,508417.0,104667807.79,2.23,2020-12-08
12/8/2020,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1037423.0,101646705.54,2.16,2020-12-08
12/8/2020,ARKW,UNITY SOFTWARE INC,U,91332U101,604297.0,101068673.25,2.15,2020-12-08
12/8/2020,ARKW,VERACYTE INC,VCYT,92337F107,1670364.0,100773060.12,2.14,2020-12-08
12/8/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1304181.0,98896045.23,2.11,2020-12-08
12/8/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,444403.0,96408786.82,2.05,2020-12-08
12/8/2020,ARKW,NETFLIX INC,NFLX,64110L106,186348.0,95533165.68,2.03,2020-12-08
12/8/2020,ARKW,LENDINGTREE INC,TREE UW,52603B107,346527.0,92883097.08,1.98,2020-12-08
12/8/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,796806.0,87696468.36,1.87,2020-12-08
12/8/2020,ARKW,ZILLOW GROUP INC - C,Z,98954M200,713370.0,81823539.0,1.74,2020-12-08
12/8/2020,ARKW,HUYA INC-ADR,HUYA,44852D108,3971430.0,77601742.2,1.65,2020-12-08
12/8/2020,ARKW,KE HOLDINGS INC,BEKE,482497104,1163192.0,76270499.44,1.62,2020-12-08
12/8/2020,ARKW,DOCUSIGN INC,DOCU,256163106,311801.0,73217110.82,1.56,2020-12-08
12/8/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,64092.0,70635152.28,1.5,2020-12-08
12/8/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,G8250T109,2723906.0,68506235.9,1.46,2020-12-08
12/8/2020,ARKW,MERCADOLIBRE INC,MELI,58733R102,40826.0,65969916.88,1.4,2020-12-08
12/8/2020,ARKW,2U INC,TWOU,90214J101,1911052.0,62395847.8,1.33,2020-12-08
12/8/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,345661.0,61347914.28,1.31,2020-12-08
12/8/2020,ARKW,AGORA INC-ADR,API,00851L103,1430315.0,61002934.75,1.3,2020-12-08
12/8/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,788588.0,55729513.96,1.19,2020-12-08
12/8/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,61310.0,56098650.0,1.19,2020-12-08
12/8/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,660488.0,55183772.4,1.17,2020-12-08
12/8/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,496240.0,52422793.6,1.12,2020-12-08
12/8/2020,ARKW,HUBSPOT INC,HUBS,443573100,130514.0,50230923.18,1.07,2020-12-08
12/8/2020,ARKW,JD.COM INC-ADR,JD,47215P106,604275.0,49556592.75,1.05,2020-12-08
12/8/2020,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,401943.0,47529759.75,1.01,2020-12-08
12/8/2020,ARKW,SPLUNK INC,SPLK,848637104,291482.0,46919857.54,1.0,2020-12-08
12/8/2020,ARKW,SALESFORCE.COM INC,CRM,79466L302,203462.0,46360851.32,0.99,2020-12-08
12/8/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,199816.0,45925709.44,0.98,2020-12-08
12/8/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,110863.0,45675556.0,0.97,2020-12-08
12/8/2020,ARKW,LENDINGCLUB CORP,LC,52603A208,4673794.0,43793449.78,0.93,2020-12-08
12/8/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1027465.0,43297375.1,0.92,2020-12-08
12/8/2020,ARKW,OKTA INC,OKTA,679295105,166593.0,41836500.09,0.89,2020-12-08
12/8/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,148936.0,39630380.24,0.84,2020-12-08
12/8/2020,ARKW,SYNOPSYS INC,SNPS,871607107,165891.0,39608135.16,0.84,2020-12-08
12/8/2020,ARKW,NVIDIA CORP,NVDA,67066G104,71597.0,38232798.0,0.81,2020-12-08
12/8/2020,ARKW,ADOBE INC,ADBE,00724F101,73996.0,36648738.88,0.78,2020-12-08
12/8/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1200034.0,34308972.06,0.73,2020-12-08
12/8/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,9206914.53,9206914.53,0.2,2020-12-08
12/8/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,83088V102,28301.0,1217792.03,0.03,2020-12-08
